CC(C)(CNC(=O)C1=C(C2=CC=CC=C2)CCC1)NC(=O)C(C#N)C(C)(C)C,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3023255813953488
O=C(N[C@]12C[C@H]1CN(C(=O)C(O)CC(F)(F)F)C2)C1=CC=C2C=CCCC2=C1,O=C(O)CC[C@@H](O)C(=O)N1C(=C2C=C(c3ccc4c(c3)CCC=C4)C=CC2)C(=O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,0.31
COC(C)CCC(=O)N1C[C@H]2C[C@H](O)[C@@H]1[C@@H]2NC(=O)C1=CC=C2C=CCCC2=C1,O=C(O)CC[C@@H](O)C(=O)N1C(=C2C=C(c3ccc4c(c3)CCC=C4)C=CC2)C(=O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,0.30097087378640774
O=C(NCCC1=CC(=O)NC(=O)N1)C1=C(C2=CC=CC=C2)CCCC1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.30952380952380953
CC(=O)N[C@H](CO)[C@@H](C)NC(=O)C1=C(C2=CC=CC=C2)CCC1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3048780487804878
CC(=O)N1CCN(C(CNC(=O)C2=C(C3=CC=CC=C3)CCC2)C(F)F)CC1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3103448275862069
COCCS(=O)(=O)CCNC(=O)C1=C(C2=CC=CC=C2)CCC1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3170731707317073
O=C(NCC1=CC=C(CO)C=C1F)C1=C(C2=CC=CC=C2)CCCC1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3132530120481928
C[C@@H]1CN(C(=O)[C@H](O)CC(N)=O)C[C@@]1(C)CNC(=O)C1=CC=C2C=CCCC2=C1,O=C(O)CC[C@@H](O)C(=O)N1C(=C2C=C(c3ccc4c(c3)CCC=C4)C=CC2)C(=O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,0.30097087378640774
CC1=NC=CC(C(=O)N[C@@H](C)CNC(=O)C2=C(C3=CC=CC=C3)CCC2)=C1O,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.30337078651685395
O=C(NCC(O)CC1=CC=CC(O)=C1)C1=C(C2=CC=CC=C2)CCCC1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3875
COC(=O)C[C@H](CC(=O)O)NC(=O)C1=C(C2=CC=CC=C2)CCCC1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3048780487804878
CCOC(=O)C(CS(C)(=O)=O)NC(=O)C1=C(C2=CC=CC=C2)CCC1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.30952380952380953
CNC(=O)C(NC(=O)C1=C(C2=CC=CC=C2)CCCC1)C1=CC=CC=C1C,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.30120481927710846
CS(=N)(=O)C1=CC=CC(CNC(=O)C2=C(C3=CC=CC=C3)CCC2)=C1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3493975903614458
O=C(NCC(CC1=CC=NC=C1)C(=O)O)C1=C(C2=CC=CC=C2)CCC1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3253012048192771
CC1=C(CNC(=O)C2=C(C3=CC=CC=C3)CCCC2)OC(=O)O1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.30120481927710846
O=C(NCC1=CC(=O)N=CN1)C1=C(C2=CC=CC=C2)CCCC1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.30952380952380953
COCCC1=CC(NC(=O)C2=C(C3=CC=CC=C3)CCC2)=NO1,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3023255813953488
COC(CNC(=O)C1=C(C2=CC=CC=C2)CCC1)CSC,O=C(O)NC[C@H](COP(=O)(O)O)[C@H](O)C(=O)NC(=O)C1=C(c2cccc(CC=C3CCCC3)c2)CCC1,0.3333333333333333
