proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDX-no-extra,Mrv1909-12101919052D,0,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,1,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,2,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,3,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,4,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,5,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,6,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,7,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,8,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,9,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,10,-15.5,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,0,-12.3,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,1,-12.3,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,2,-12.3,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,3,-12.3,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,4,-12.3,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,5,-12.2,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,6,-12.3,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,7,-12.3,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,8,-12.3,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,9,-12.3,0.000,0.000
7RDX-no-extra,Mrv1909-10112218212D,10,-12.3,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,0,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,1,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,2,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,3,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,4,-13.6,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,5,-13.6,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,6,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,7,-13.4,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,8,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,9,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-10112218422D,10,-13.5,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,0,-14.3,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,1,-14.3,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,2,-14.3,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,3,-14.3,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,4,-14.3,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,5,-14.3,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,6,-14.3,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,7,-14.2,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,8,-14.3,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,9,-14.3,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,10,-14.3,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,0,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,1,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,2,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,3,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,4,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,5,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,6,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,7,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,8,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,9,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-11222222552D,10,-15.9,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,0,-12.6,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,1,-12.7,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,2,-12.7,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,3,-12.7,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,4,-12.6,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,5,-12.6,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,6,-12.6,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,7,-12.7,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,8,-12.7,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,9,-12.6,0.000,0.000
7RDX-no-extra,Mrv1909-12231902552D,10,-12.6,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,0,-15.1,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,1,-15.1,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,2,-15.1,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,3,-15.1,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,4,-15.1,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,5,-15.1,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,6,-15.1,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,7,-15.1,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,8,-15.1,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,9,-15.1,0.000,0.000
7RDX-no-extra,Mrv1909-08212014252D,10,-15.1,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,0,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,1,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,2,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,3,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,4,-13.6,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,5,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,6,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,7,-13.7,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,8,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,9,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-12152020022D-1704021550328,10,-13.5,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,0,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,1,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,2,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,3,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,4,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,5,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,6,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,7,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,8,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,9,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,10,-11.6,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,0,-12.0,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,1,-12.0,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,2,-12.0,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,3,-12.0,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,4,-12.0,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,5,-12.0,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,6,-12.0,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,7,-12.0,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,8,-12.0,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,9,-12.0,0.000,0.000
7RDX-zinc,Mrv1909-09142016392D,10,-12.0,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,0,-13.5,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,1,-13.6,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,2,-13.6,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,3,-13.5,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,4,-13.7,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,5,-13.5,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,6,-13.5,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,7,-13.6,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,8,-13.5,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,9,-13.5,0.000,0.000
7RDX-no-extra,Mrv1909-12152020022D-1704021550328,10,-13.5,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,0,-13.2,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,1,-13.2,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,2,-13.2,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,3,-13.2,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,4,-13.2,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,5,-13.2,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,6,-13.2,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,7,-13.2,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,8,-13.2,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,9,-13.2,0.000,0.000
7RDX-no-extra,Mrv1909-12101919052D,10,-13.2,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,0,-13.4,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,1,-13.4,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,2,-13.4,0.000,0.000
7RDX-zinc,Mrv1909-12181921482D,3,-13.4,0.000,0.000
