proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-no-extra,965,0,-7.4,0.000,0.000
7RDY-no-extra,965,1,-7.4,0.000,0.000
7RDY-no-extra,965,2,-7.4,0.000,0.000
7RDY-no-extra,965,3,-7.5,0.000,0.000
7RDY-no-extra,965,4,-7.5,0.000,0.000
7RDY-no-extra,965,5,-7.5,0.000,0.000
7RDY-no-extra,965,6,-7.5,0.000,0.000
7RDY-no-extra,965,7,-7.5,0.000,0.000
7RDY-no-extra,965,8,-7.5,0.000,0.000
7RDY-no-extra,965,9,-7.5,0.000,0.000
7RDY-no-extra,965,10,-7.4,0.000,0.000
7RDY-no-extra,97,0,-8.2,0.000,0.000
7RDY-no-extra,97,1,-8.3,0.000,0.000
7RDY-no-extra,97,2,-8.2,0.000,0.000
7RDY-no-extra,97,3,-8.2,0.000,0.000
7RDY-no-extra,97,4,-8.3,0.000,0.000
7RDY-no-extra,97,5,-8.1,0.000,0.000
7RDY-no-extra,97,6,-8.3,0.000,0.000
7RDY-no-extra,97,7,-8.2,0.000,0.000
7RDY-no-extra,97,8,-8.2,0.000,0.000
7RDY-no-extra,97,9,-8.2,0.000,0.000
7RDY-no-extra,97,10,-8.2,0.000,0.000
7RDY-no-extra,947,0,-7.4,0.000,0.000
7RDY-no-extra,947,1,-7.4,0.000,0.000
7RDY-no-extra,947,2,-7.4,0.000,0.000
7RDY-no-extra,947,3,-7.4,0.000,0.000
7RDY-no-extra,947,4,-7.4,0.000,0.000
7RDY-no-extra,947,5,-7.4,0.000,0.000
7RDY-no-extra,947,6,-7.4,0.000,0.000
7RDY-no-extra,947,7,-7.4,0.000,0.000
7RDY-no-extra,947,8,-7.4,0.000,0.000
7RDY-no-extra,947,9,-7.4,0.000,0.000
7RDY-no-extra,947,10,-7.4,0.000,0.000
7RDY-no-extra,999,0,-8.6,0.000,0.000
7RDY-no-extra,999,1,-8.6,0.000,0.000
7RDY-no-extra,999,2,-8.6,0.000,0.000
7RDY-no-extra,999,3,-7.9,0.000,0.000
7RDY-no-extra,999,4,-8.5,0.000,0.000
7RDY-no-extra,999,5,-8.6,0.000,0.000
7RDY-no-extra,999,6,-8.5,0.000,0.000
7RDY-no-extra,999,7,-8.6,0.000,0.000
7RDY-no-extra,999,8,-8.5,0.000,0.000
7RDY-no-extra,999,9,-8.6,0.000,0.000
7RDY-no-extra,999,10,-8.6,0.000,0.000
7RDY-zinc,95,0,-8.1,0.000,0.000
7RDY-zinc,95,1,-8.1,0.000,0.000
7RDY-zinc,95,2,-8.1,0.000,0.000
7RDY-zinc,95,3,-8.1,0.000,0.000
7RDY-zinc,95,4,-8.1,0.000,0.000
7RDY-zinc,95,5,-8.2,0.000,0.000
7RDY-zinc,95,6,-7.9,0.000,0.000
7RDY-zinc,95,7,-8.1,0.000,0.000
7RDY-zinc,95,8,-8.1,0.000,0.000
7RDY-zinc,95,9,-8.1,0.000,0.000
7RDY-zinc,95,10,-8.1,0.000,0.000
7RDY-no-extra,940,0,-8.1,0.000,0.000
7RDY-no-extra,940,1,-8.3,0.000,0.000
7RDY-no-extra,940,2,-8.1,0.000,0.000
7RDY-no-extra,940,3,-8.1,0.000,0.000
7RDY-no-extra,940,4,-8.1,0.000,0.000
7RDY-no-extra,940,5,-8.1,0.000,0.000
7RDY-no-extra,940,6,-8.0,0.000,0.000
7RDY-no-extra,940,7,-8.1,0.000,0.000
7RDY-no-extra,940,8,-8.1,0.000,0.000
7RDY-no-extra,940,9,-8.1,0.000,0.000
7RDY-no-extra,940,10,-8.1,0.000,0.000
7RDY-zinc,927,0,-8.6,0.000,0.000
7RDY-zinc,927,1,-8.7,0.000,0.000
7RDY-zinc,927,2,-8.6,0.000,0.000
7RDY-zinc,927,3,-8.7,0.000,0.000
7RDY-zinc,927,4,-8.6,0.000,0.000
7RDY-zinc,927,5,-8.6,0.000,0.000
7RDY-zinc,927,6,-8.6,0.000,0.000
7RDY-zinc,927,7,-8.6,0.000,0.000
7RDY-zinc,927,8,-8.6,0.000,0.000
7RDY-zinc,927,9,-8.7,0.000,0.000
