SMILES,proteinID,ligandID,mean,median,max,min,var
O=C(NC1=CC=C2C(=O)NC(=O)NC2=N1)C1=CC(C2=C(F)C=CC=C2F)=CC=C1,7RDY-no-extra,15,-8.165909090909091,-7.9,-6.9,-9.4,0.8376750261232994
O=C(C1=CC=C(F)C(F)=C1)C1=CC=CC=C1C(=O)N1CC2=CC(F)=CN=C2C1,7RDY-zinc,72,-8.164772727272727,-7.95,-7.2,-9.1,0.3551815569487988
O=C(NC1=CC=CC(N2C=NNC2=O)=C1)C1=NOC(C2=C(F)C=C(F)C=C2F)=C1,7RDY-zinc,544,-8.164772727272727,-8.2,-7.4,-8.9,0.2521930512016725
O=C(NC(C(=O)CC1=CC=CC=C1)C1=CC=CC=C1)C1=CC2=NC=C(O)N=C2C=C1,7RDY-no-extra,744,-8.163636363636364,-8.1,-7.4,-8.9,0.2745245559038662
N[C@@H](CC1=CC=CC(NC(=O)C2=C3N=C(C4=CC=CC=C4)C=C(C(F)F)N3N=C2)=C1)C(=O)O,7RDY-no-extra,141,-8.163636363636364,-8.2,-7.3,-8.5,0.0639498432601878
O=C(CC1=NNC(=O)C2=CC=CC=C12)NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1,7RDY-no-extra,470,-8.157954545454546,-7.7,-7.2,-9.5,0.716257836990595
NC(=O)C1=CC(NC(=O)C2=NOC=C2C2=CC=C(F)C=C2F)=NC2=CC=CC=C12,7RDY-no-extra,152,-8.156818181818183,-8.1,-7.2,-8.8,0.1484587251828618
O=C(NCC1=NOC(C2=CC=C(F)C=C2)=N1)C1=CC(=O)C2=CC(F)=CC(F)=C2N1,7RDY-zinc,852,-8.153409090909092,-8.3,-7.0,-8.9,0.4372296238244521
COC(=O)CN1C=NC2=CC=C(NC(=O)NC(C)CC3=CC=C4C=CC=CC4=C3)C=C2C1=O,7RDY-no-extra,376,-8.153409090909092,-8.25,-6.9,-8.8,0.1027468652037617
CN1C(=O)C(CNC2=NC(C(=O)NC3=CC=C(F)C=C3)=CC=C2)=CC2=CC=CC=C21,7RDY-no-extra,735,-8.152272727272727,-8.2,-7.9,-8.5,0.0252821316614422
O=C(NC1=CC=NC(COC2=CC=CC=C2)=N1)C1=CC=C(N2C=CN=C2)C(F)=C1,7RDY-zinc,49,-8.15,-8.0,-7.1,-8.8,0.1671264367816091
CC1=NC2=CC=CC=C2C(=O)N1C1=CC=C(C2=CN=C(N)C(OC(F)F)=C2)C=C1,7RDY-zinc,435,-8.15,-7.9,-7.3,-9.3,0.4988505747126428
O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=CNC2=CC=C(F)C=C2C1=O,7RDY-zinc,902,-8.144318181818182,-8.2,-7.1,-8.8,0.187323667711599
N#CC1=CC=CC=C1SC1=CC=C(NC(=O)C2=CC3=CC=CN3C(=O)N2)C=C1,7RDY-no-extra,46,-8.142045454545455,-8.0,-6.4,-9.8,1.1799359979101345
CNC(=O)C1=CC=C(CC(=O)NC2=NC3=CC=CC=C3N2C2=CC=C(F)C=C2)C=C1,7RDY-no-extra,630,-8.142045454545455,-8.1,-7.7,-8.5,0.0486716300940436
O=C(CC1=NNC(=O)C=C1)C1=CC=C(C2=CN=C3C(F)=CC=CC3=C2)C=C1,7RDY-zinc,362,-8.138636363636364,-8.25,-7.5,-8.6,0.1623981191222569
O=C(NC1=CN(CC2=CC(F)=CC=C2)C(=O)C=C1)C1=CC=CC2=C1C=NNC2=O,7RDY-no-extra,83,-8.137500000000001,-8.3,-6.2,-8.8,0.3317959770114946
O=C(NCC1=CC2=CC=CC=C2NC1=O)C1=CC(C2=C(F)C=C(F)C=C2F)=NO1,7RDY-zinc,829,-8.134090909090908,-8.149999999999999,-7.7,-8.7,0.0664106583072097
NCC1=CC=CC(C2=CC=C(C(=O)NC3=CC=C(N4C=NN=N4)C(F)=C3)C=C2)=C1,7RDY-zinc,880,-8.132954545454545,-8.1,-6.8,-8.9,0.5323497910135846
O=C(NC1=C(F)C=CC=C1OCC1=CC=CC=C1)C1=CNC(=O)C2=CC=CN=C12,7RDY-zinc,421,-8.132954545454545,-8.2,-7.9,-8.3,0.0107405956112852
O=C(NC(CN1C=CC=CC1=O)C1=CC=CC=C1)C1=CN(C2=CC(O)=CC=C2)N=C1,7RDY-zinc,542,-8.131818181818183,-8.2,-6.9,-8.9,0.271159874608151
CN(CC1=CC=CC(C2=CC=C(C3=NC(=O)NC=C3)N=C2)=C1)C1=CC=CC=C1,7RDY-zinc,388,-8.127272727272727,-8.15,-7.4,-8.7,0.1518913270637411
O=C(NCC1=CC=C(C2=CC(F)=CC=C2)O1)C1=CC=C(N2C=CNC2=O)C=C1,7RDY-zinc,696,-8.126136363636364,-8.05,-7.7,-8.6,0.1044814524555906
O=C(CNC(=O)C1=C(O)C2=CC=CC=C2N=C1)NC1=CC=CC(C2=NOC(C(F)F)=N2)=C1,7RDY-no-extra,925,-8.125,-8.45,-6.5,-9.2,0.7924712643678159
CC1=CC=C(N2C=CC(CNC(=O)C3=CC(=O)C4=CC(F)=CC(F)=C4N3)=N2)C=C1,7RDY-no-extra,55,-8.122727272727273,-8.1,-7.9,-8.6,0.0385579937304078
CN(CC1=CC=CC(NS(=O)(=O)C2=CC=CC=C2)=C1)C(=O)C1=CC=NC(C2=NNC=C2)=C1,7RDY-no-extra,283,-8.120454545454546,-8.0,-7.3,-8.9,0.2062434691745034
CN(C(=O)C1=CC(=O)C2=C(C=CC=C2O)O1)C1=CC=CC(C(O)C2=CC=CC=C2)=C1,7RDY-zinc,101,-8.118181818181817,-8.2,-6.7,-9.3,0.4304702194357369
O=C(N=S(=O)(C1=CC=CC=C1)C1=CC=NC=C1)C1=COC(=O)C2=CC=CC=C12,7RDY-no-extra,847,-8.118181818181817,-8.25,-7.1,-8.9,0.4173667711598736
CC1=CC=NN=C1C(=O)NC1=CC=CC(NC(=O)C2=CC3=CC(F)=CC=C3C=N2)=C1,7RDY-zinc,210,-8.117045454545455,-8.05,-7.3,-8.8,0.2269474921630087
NC(=O)C1=CC=CC(COC2=CC=C(C3=CC=C4OC(=O)NC(=O)C4=C3)C=C2)=C1,7RDY-zinc,515,-8.117045454545455,-8.0,-7.0,-9.0,0.2195911703239298
O=C(CC1=CC=C2C=CN=CC2=C1)NC1=CC(NC(=O)C2=CC=CC(=O)N2)=CC=C1,7RDY-zinc,895,-8.115909090909092,-8.2,-6.4,-9.2,0.5850313479623861
O=C(CC1=CC=C2C=CN=CC2=C1)NC1=CC(NC(=O)C2=NC=NC=C2F)=CC=C1,7RDY-zinc,622,-8.114772727272728,-8.4,-6.6,-8.7,0.5589746603970742
O=C(NC1=CC=CC(CC2=CC=CC=C2)=N1)C1=NN(C2=CC=CC=C2F)C=CC1=O,7RDY-no-extra,489,-8.113636363636363,-8.2,-7.0,-8.6,0.1223406478578891
O=C(NC1=CC=C(C2=CC(=O)N3C=CC=C(OCC4=CC=CC=C4)C3=N2)C=N1)C(F)(F)F,7RDY-zinc,700,-8.10909090909091,-8.1,-7.0,-9.2,0.550261233019851
OC1=NC(O)=C2C=C(C3=CC=C(F)C(C(O)C4=CC=CC=C4)=C3)C=CC2=N1,7RDY-zinc,441,-8.107954545454545,-8.2,-7.0,-8.5,0.1161428944618592
O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=C2C=CC=C(F)C2=CN=C1,7RDY-no-extra,623,-8.106818181818182,-8.05,-7.0,-8.6,0.1360449320794148
CN1C=C(C2=CC=CC(NC(=O)C3=CC(C4=C(F)C=C(F)C=C4F)=NO3)=C2)N=N1,7RDY-no-extra,580,-8.106818181818182,-8.2,-7.4,-8.6,0.1121368861024036
NC(=O)C1=CC2=CC=CC(NC(=O)C3=CC(C4=CC=CC=N4)=CC(F)=C3)=C2N1,7RDY-no-extra,182,-8.105681818181818,-8.05,-7.6,-8.8,0.1327259665621738
CC1=CC2=CC(CNC(=O)C3=CC=C(N(C)C4=CC=CC=C4)N=C3)=CC=C2NC1=O,7RDY-zinc,279,-8.104545454545454,-8.45,-6.8,-8.8,0.4066457680250788
O=C(NC1=CN=C(C2=NC=CC=N2)N=C1)NC(C1=CC=NC=C1)C1=CC=C(F)C=C1,7RDY-no-extra,368,-8.1,-8.2,-7.4,-8.6,0.0779310344827583
NC(=O)C(NC(=O)C1=C(O)C=CC2=CC=CC=C12)C1=CC=C2C=CC=CC2=C1,7RDY-no-extra,476,-8.1,-8.2,-6.9,-8.7,0.3871264367816093
O=C(C1=CC=CC=C1)C1=CC(C2=CC=C3OC(=O)NC(=O)C3=C2)=CC=C1F,7RDY-no-extra,734,-8.098863636363637,-8.3,-6.9,-8.6,0.1541366248693827
O=C(NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1)C1=CN=C(C2=CN=CC=N2)S1,7RDY-zinc,412,-8.098863636363637,-8.0,-7.0,-8.4,0.0610331765935212
CN1C=CC2=CC(NC(=O)C3=CC(C4=CC=CC=C4F)=CN=C3O)=CC=C2C1=O,7RDY-no-extra,111,-8.098863636363637,-8.0,-7.0,-8.6,0.1074699582027166
CN1C(C(=O)NC2=CC=C3OC=CC(=O)C3=C2)=CC=C1C(=O)C1=CC=CC=C1F,7RDY-zinc,741,-8.097727272727273,-8.1,-7.2,-9.3,0.2411442006269604
CC1=CC=NC(C2=CC=CC(NC(=O)C3=CN(C4=C(F)C=CC=C4F)N=N3)=C2)=N1,7RDY-zinc,51,-8.097727272727273,-8.15,-6.6,-8.7,0.3117189132706365
CC1=C(C(=O)NC2=CC=C(F)C(C3=CN(C4=CC(F)=CC=C4F)N=N3)=C2)ON=C1,7RDY-no-extra,585,-8.096590909090908,-8.05,-7.3,-8.9,0.3665399686520373
CC1=C(C(=O)NCC2=CC=C(C3=CNC(=O)C=C3)C=C2)OC(=O)C2=CC=CC=C12,7RDY-zinc,667,-8.094318181818181,-8.05,-7.4,-8.7,0.1170937826541274
O=C(NCC1=C(F)C2=CC=CC=C2C=C1)C1=CC=C(C2=NNC(=O)C=C2)C=C1,7RDY-zinc,429,-8.094318181818181,-8.0,-7.1,-8.4,0.0568638975966566
O=C(NC1=CC(CC2=CC=CC=C2)=CC=N1)C1=CC=C(C2=NNC(=O)C=C2)C=C1,7RDY-no-extra,11,-8.094318181818181,-8.0,-7.0,-8.8,0.2150248171368865
O=C(NCC1=NOC(C2=CC(F)=CC=C2)=N1)C1=NOC=C1C1=CC=C(F)C=C1F,7RDY-no-extra,252,-8.093181818181819,-8.5,-6.7,-8.9,0.6463897596656237
CN1C=C(NC(=O)NCC2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C(=O)NC1=O,7RDY-zinc,779,-8.090909090909092,-8.25,-6.9,-9.0,0.4911807732497377
N#CC1=CC(N2C=CC(C(=O)NCC3=CC(OC4=CC=C(F)C(F)=C4)=CC=N3)=N2)=CC=C1,7RDY-no-extra,587,-8.089772727272727,-8.2,-6.6,-8.5,0.2082850052246606
O=C1CC(C2=CC=C(C(=O)NC3=CC=C(F)C(C(=O)C4=CC=CC=C4)=C3)C=C2)CN1,7RDY-no-extra,550,-8.088636363636363,-8.4,-6.9,-8.5,0.2617084639498434
O=C(NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1)C1=CC(=O)NC2=CC=C(F)C=C12,7RDY-no-extra,979,-8.088636363636363,-8.1,-7.4,-8.8,0.2387199582027169
COC1=CC=CC(C2=CN=C(C(=O)NC3=CN(C4=CC=CC=C4F)N=C3)N=C2)=C1,7RDY-no-extra,338,-8.086363636363636,-8.3,-7.0,-8.8,0.3736050156739821
CN(C(=O)C1=CC=C(N2C=NC3=CC=CC=C3C2=O)C=C1)C1=CN=CC(C#N)=C1,7RDY-zinc,75,-8.085227272727273,-8.0,-7.1,-8.9,0.3564459247648904
O=C(NC1=CC=C(N2C=NN=N2)C(F)=C1)C1=CC(C2=CC(F)=CC=C2)=CN=C1,7RDY-zinc,697,-8.082954545454546,-8.2,-7.4,-8.6,0.1860279519331247
O=C(NC1=NC2=CC=C(OC(F)(F)F)C=C2C=C1)C1=CC(=O)N2C=CC=CC2=N1,7RDY-no-extra,322,-8.082954545454545,-8.350000000000001,-6.7,-8.8,0.5628095611285269
CN1C(C(=O)NC2=CC=C(C3=NN=CO3)C=C2)=CC=C1C(=O)C1=CC=CC=C1F,7RDY-no-extra,386,-8.081818181818182,-8.15,-6.9,-8.9,0.3794357366771166
O=C(O)C1=CN=C2N=C(NC(=O)C3=CC=CC=C3C(O)C3=CC=CC=C3)C=CC2=C1,7RDY-no-extra,53,-8.081818181818182,-8.4,-6.7,-9.2,0.5192058516196443
NC1=NN=NN1C1=CC=CC(C2=C(F)C=C(OCC3=CC=CC=C3)C=C2F)=C1,7RDY-zinc,695,-8.080681818181818,-8.1,-7.1,-9.3,0.2197374608150469
O=C(O)C1=CC=CC(C2=CC=CC=C2CNC(=O)C2=CNC(C3=CC=NC=C3)=N2)=C1,7RDY-zinc,782,-8.076136363636364,-8.05,-6.9,-8.8,0.4912630616509932
O=C(NCC1=CC=CC=N1)C1=CC(NC(=O)C2=NOC=C2C2=CC=CC=C2)=CC=C1,7RDY-no-extra,415,-8.075000000000001,-8.2,-7.0,-8.9,0.3690229885057482
NC(=O)C1=CC=C(CN2N=C(C3=CC=CC4=CC=CC=C34)C=CC2=O)C(F)=C1,7RDY-no-extra,527,-8.072727272727272,-8.2,-7.0,-8.6,0.2778683385579924
NCC1=CC=CC=C1C1=CC=CC(C(=O)NC2=CC=CC3=C2NC(=O)C=C3)=C1,7RDY-no-extra,176,-8.07159090909091,-8.1,-7.3,-8.5,0.0620572100313482
N#CC1=CC(C2=CC=NC=C2)=CC(NC(=O)C2=CNC3=CC(F)=CC(F)=C3C2=O)=C1,7RDY-zinc,803,-8.071590909090908,-8.25,-6.7,-8.7,0.2478043364681296
O=C(NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1)C1=NN(C2=CC(F)=CN=C2)C=C1,7RDY-no-extra,996,-8.069318181818183,-8.149999999999999,-7.3,-8.6,0.1812317136886096
O=C(O)C1=CN(C2=CC=CC(C3=CC(CN4C=CN=C4)=CC(F)=C3)=C2)C(=O)C=C1,7RDY-no-extra,161,-8.068181818181818,-7.95,-7.6,-8.9,0.1950679205851628
CN(CC1=CC=C(C(=O)NC2=CC=C(N3C=NN=N3)C(F)=C2)C=C1)C1=CC=CC=C1,7RDY-no-extra,971,-8.068181818181818,-8.5,-6.7,-8.7,0.5527690700104491
O=C(CC1=CC=C(N2C=CC=N2)C=C1)NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1,7RDY-no-extra,208,-8.067045454545454,-7.9,-7.5,-8.8,0.1576371473354236
CC1=NC=C(C(=O)NC2=CC=CC(NC(=O)NCC3=CC=NC=C3)=C2)N1C1=CC=CC=C1,7RDY-zinc,499,-8.065822784810127,-8.0,-7.8,-8.4,0.0353554040895816
O=C(CNC(=O)C1=NC=CC=C1O)NC(C1=CC=CC=C1)C1=CC=C(OC(F)F)C=C1,7RDY-zinc,169,-8.061363636363636,-8.149999999999999,-7.6,-8.5,0.1217084639498426
O=C(NCCC1=NC(C(F)F)=NO1)C1=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=NNC1=O,7RDY-zinc,424,-8.05909090909091,-8.05,-6.9,-8.8,0.2435945663531877
O=C(NC1=CC=CC=C1NC(=O)C1=CC=C2C=CC=CC2=N1)C1=CC(CO)=CN=C1,7RDY-zinc,45,-8.057954545454546,-8.05,-7.6,-8.5,0.1203957680250789
N#CCC1=CC=C(OCC2=CC(NC(=O)C3=CC4=CC=CN4C(=O)N3)=CC=C2)C=C1,7RDY-zinc,778,-8.057954545454546,-8.1,-6.9,-8.4,0.085683124346918
O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)NCCC1=NC(C2=CC=NC=C2)=CS1,7RDY-no-extra,334,-8.056818181818182,-8.1,-6.3,-8.8,0.2167345872518283
O=C1NC=CN1C1=CC=C(C2=CC(OCC3=CC=CC=C3)=CC=C2F)C=N1,7RDY-zinc,780,-8.056818181818182,-8.0,-7.6,-8.5,0.0755851619644723
N#CC1=C(F)C(F)=CC(C(=O)NC2=CC(NC(=O)C3=CC=CC(=O)N3)=CC=C2)=C1,7RDY-zinc,764,-8.055681818181817,-8.0,-7.1,-8.7,0.2061742424242419
CN1C=CC(CNC2=CC=C(C(=O)NCC3=CC=CC=C3OC3=CC=CC=N3)C(O)=C2)=N1,7RDY-no-extra,918,-8.055339805825243,-8.1,-7.5,-8.9,0.1032800304587853
O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=C(F)C2=CC=CN=C2C=C1,7RDY-no-extra,523,-8.054545454545455,-7.9,-7.7,-8.5,0.0831974921630089
CC1=NNC2=C(C(=O)NCC3=CC=C(NC(=O)C4=CC=CC=C4O)C=C3)C=CC=C12,7RDY-zinc,474,-8.052272727272728,-8.15,-7.3,-8.6,0.2434430512016719
NCC1=CC=CC2=CC=C(C(=O)NC3=CN(CC4=CC=CC=C4)C(=O)C=C3)C=C12,7RDY-no-extra,534,-8.051136363636363,-7.949999999999999,-7.3,-8.7,0.1825274294670838
CC1=CC=CC=C1OCC(=O)NC1=CC=C2N=CN(C3=CC(O)=CC=C3)C(=O)C2=C1,7RDY-no-extra,733,-8.051136363636363,-8.0,-6.9,-8.4,0.0324124869383489
CN1C(CNC(=O)C2=CC(C3=CC=CC=N3)=CC(F)=C2)=CC(=O)N1C1=CC=CC=C1,7RDY-no-extra,399,-8.049999999999999,-8.100000000000001,-7.1,-8.8,0.3009195402298853
CC1=CN=C(C(=O)NC2=CC=C(F)C(C(=O)C3=CC=CC=C3)=C2)C=C1C1=NNN=N1,7RDY-no-extra,452,-8.049999999999999,-7.9,-7.4,-8.9,0.2531034482758655
O=C(CC1=CC=C(O)C2=CC=CC=C12)NC1=CC(NC(=O)C2=CN=CN=C2)=CC=C1,7RDY-no-extra,201,-8.049999999999999,-7.9,-7.0,-9.2,0.3719540229885041
N#CC1=CC=CC=C1OC1=CC=C(NC(=O)CC2=CC=C(C3=NN=CN3)C=C2)C=N1,7RDY-zinc,944,-8.048863636363636,-8.0,-7.2,-8.9,0.3374699582027168
CN1C=CC2=CC(NC(=O)C3=CC=C(C4=CC=CC=C4)NC3=O)=CC=C2C1=O,7RDY-zinc,90,-8.047727272727274,-8.2,-7.2,-8.3,0.0930982236154651
O=C(NC1=NOC=C1C1=CC=CC=C1F)C1=NN(C2=CC=CC=C2F)C=CC1=O,7RDY-zinc,410,-8.047727272727274,-8.0,-7.7,-8.8,0.085971786833856
CC(OC(=O)C1=CC(C2=CC=CC=N2)=CC(F)=C1)C(=O)NCC1=CC=CC=C1F,7RDY-no-extra,558,-8.047727272727274,-8.05,-6.4,-9.0,0.6547074190177637
NC(=O)C(NC(=O)C1=CN=CN1C1=CC=C(F)C=C1)C1=CC=C2C=CC=CC2=C1,7RDY-zinc,265,-8.047727272727274,-8.4,-7.1,-8.7,0.2864315569487986
N[C@@H](CC1=CC=CC(NC(=O)CC2=CNC3=CC(OCC4=CC=CC=C4)=CC=C23)=C1)C(=O)O,7RDY-zinc,620,-8.047727272727274,-8.0,-6.8,-8.8,0.1429832810867294
O=C(NCC1=CC=NC(OC2=CC=CC=C2F)=C1)C1=CC=C(C2=NC=NO2)C=C1,7RDY-zinc,48,-8.047727272727272,-8.2,-7.3,-8.6,0.1862016718913271
N#CC1=C(NC(=O)NC2=CC=CC(C3=NC=CN3)=C2)C=CN(C2=CC=CC=C2)C1=O,7RDY-no-extra,611,-8.045454545454545,-8.2,-7.4,-8.5,0.1608986415882972
COC(=O)C1=CC=CC(C2=CC=CC=C2CNC(=O)C2=CC=C3NN=C(O)C3=C2)=C1,7RDY-zinc,953,-8.045454545454545,-7.9,-7.4,-8.7,0.1698641588296759
O=C(NC1=CC=CC(NC(=O)C2=CN=C(O)C3=CN=CC=C23)=C1)C1=CC=C(F)C=C1,7RDY-zinc,96,-8.045454545454545,-8.3,-6.3,-8.9,0.719749216300942
O=C(NC1=CC(O)=NN1C1=CC=C(F)C=C1F)C1=C(F)C2=CC=CN=C2C=C1,7RDY-zinc,757,-8.044318181818182,-8.0,-7.5,-8.6,0.1270937826541276
O=C(NC1=CC=CC(C2=NNC(=O)N2)=C1)C1=CC=NC=C1OC1=CC=C(F)C=C1,7RDY-zinc,445,-8.044318181818182,-8.2,-6.6,-8.6,0.3790478056426322
O=C(NC1=CC=C(N2C=CC(=O)N2)C(F)=C1)C1=CC2=C(NC(=O)C=C2)C(F)=C1,7RDY-zinc,978,-8.043181818181818,-8.1,-7.5,-8.7,0.1893782654127472
COC1=CC=C(C(=O)NC2=CC(F)=CC=C2C(=O)NCC2=C3C=CC=CN3C(C)=N2)C=C1,7RDY-zinc,920,-8.040909090909091,-8.1,-7.3,-8.5,0.1019853709508879
O=C(NC1=C(C(F)F)N(C2=CC=NC=C2)N=C1)C1=NOC(COC2=CC=CC=C2F)=C1,7RDY-zinc,316,-8.039772727272727,-8.0,-6.6,-8.5,0.1594344305120164
CC1=CN(C2=CC=C(F)C=C2)N=C1NC(=O)C1=CN(C2=C(F)C=CC=C2F)N=N1,7RDY-no-extra,869,-8.039772727272727,-8.100000000000001,-7.0,-8.6,0.2210436259143157
CN1N=C(C(=O)NCC2=CC(C3=CC(O)=CC=C3)=CC=C2)C(=O)C2=CC=CC=C21,7RDY-zinc,186,-8.038636363636364,-8.15,-7.1,-8.8,0.2571107628004179
O=C(NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1)C1=CN=CC(N2C=CC=C2)=C1,7RDY-zinc,31,-8.038636363636364,-8.05,-7.6,-8.6,0.065386624869383
O=C(NC1=NN(C2=CC(F)=CC(F)=C2)C=N1)C1=CC=C(COC2=CC=CC=C2)O1,7RDY-no-extra,844,-8.0375,-7.9,-6.8,-9.1,0.4104166666666665
O=C(NCC1=CC=C(NC(=O)C2=CC=CC=C2O)C=C1)C1=CN(C2=CC=CN=C2)N=N1,7RDY-no-extra,931,-8.0375,-7.65,-6.6,-9.9,1.1163936781609187
O=C(NC(C(=O)O)C1=CC=CC(C2=CC=NC=C2)=C1)C1=CC=C(C2=CC=CO2)N=C1,7RDY-no-extra,533,-8.036363636363637,-8.1,-7.7,-8.4,0.0648693834900732
O=C(NC1=CC(C2=CC=C(F)C=C2F)=CC=C1)C1=CN=C2N=CNC(=O)C2=C1,7RDY-no-extra,416,-8.036363636363637,-7.8,-7.2,-8.8,0.1779728317659359
O=C(NC1=CC=NC(COC2=CC=CC=C2)=N1)C1=CC=CN=C1C1=CC=NC=C1,7RDY-zinc,482,-8.036363636363635,-8.0,-7.6,-8.9,0.1159038662486939
O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC=CN=C1OC1=CC=CN=C1,7RDY-zinc,303,-8.036363636363635,-8.1,-7.1,-8.7,0.360271682340647
COC1=CC=CC=C1C1=CN=C(COC(=O)C2=CC3=CC=C(F)C=C3NC2=O)O1,7RDY-no-extra,375,-8.035227272727273,-8.15,-7.0,-8.8,0.3703539707419023
CC(C(=O)NC1=NN(C2=CC=CN=C2)N=C1)C1=CC=CC(C(=O)C2=CC=CC=C2)=C1,7RDY-zinc,943,-8.035227272727273,-8.05,-6.5,-8.8,0.5032275339602891
COC1=CC=C(CC(NC(=O)C2=NN=C3C=CC=CC3=C2N)C2=CC=CC=C2)C=C1OC,7RDY-no-extra,966,-8.035227272727273,-8.149999999999999,-7.4,-8.4,0.1052964994775344
O=C(NCC1=C(C2=CC=C(F)C=C2F)OC=N1)C1=NN(C2=CC=CC=C2)C=C1O,7RDY-no-extra,64,-8.031818181818181,-8.1,-7.4,-8.6,0.1557575757575757
O=C1C2=C(C=C(F)C(F)=C2)C(C2=CC=CC=C2)=NN1C1=C(F)C(CO)=CC=N1,7RDY-zinc,205,-8.030681818181819,-7.9,-7.3,-8.8,0.1667489550679204
O=C(NCC1=CC=C2C=CC(=O)NC2=N1)C1=CC(CCC2=CC=CC=C2)=CC=C1O,7RDY-zinc,655,-8.030681818181817,-7.95,-7.3,-8.8,0.2439903343782649
O=C(CN1C=CC=C(C(F)(F)F)C1=O)NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1,7RDY-no-extra,890,-8.028409090909092,-8.149999999999999,-6.7,-9.2,0.5878043364681298
O=C(NCC1=CC=CC(C2=CC=CC=N2)=C1)C1=CC(=O)C2=CC(F)=CC=C2O1,7RDY-zinc,834,-8.027272727272727,-8.1,-7.5,-8.2,0.0462156448202958
COC1=CC=CC2=C1NC(C(=O)NC1=CC=C(NC(=O)C3=CC(O)=CC=C3)N=C1)=C2,7RDY-no-extra,244,-8.023863636363636,-8.05,-7.2,-8.9,0.3365504179728313
CC(NC(=O)CNC(=O)C1=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=NNC1=O)C1=CC=CC=N1,7RDY-no-extra,699,-8.023863636363636,-8.149999999999999,-6.8,-8.7,0.3632170846394981
C[C@@H](NC(=O)C1=CC=C2NC(=O)NC(=O)C2=C1)C1=CC=C(C2=CC=CC=C2)C=C1,7RDY-no-extra,450,-8.022727272727273,-8.1,-6.9,-8.5,0.1431556948798356
CC1=CN(C2=CC=CC=C2)N=C1NC(=O)C1=NN(C2=CC=CC=C2F)C=CC1=O,7RDY-zinc,552,-8.021590909090909,-8.3,-6.4,-9.3,1.1072296238244517
O=C(NC1=CC(C2=CC=CC=C2)=CC=C1C(=O)O)C1=CC=C2C=CN=C(O)C2=N1,7RDY-zinc,559,-8.021590909090909,-8.1,-6.9,-8.8,0.4417123824451405
O=C(NCC1=CC=C(N2C=NC=N2)N=C1)NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1,7RDY-no-extra,23,-8.019318181818182,-8.0,-6.8,-8.9,0.2813466562173466
O=C(NCC1=NOC(C2=CC=CC=C2)=N1)C1=CC=NC=C1OC1=CC=C(F)C=C1,7RDY-zinc,548,-8.018181818181818,-8.1,-7.0,-8.8,0.2966771159874611
O=C(NC1=CC=C(OCC2=CC=CC=C2F)C=C1)C1=CC=C(C2=NNC=N2)N=C1,7RDY-zinc,930,-8.018181818181818,-7.95,-6.6,-8.8,0.3201253918495304
CC1=CN(C2=CC=C(C(=O)NC3=CC(NC(=O)C4=COC(=O)N4)=CC=C3)C=C2)C=C1,7RDY-zinc,669,-8.01590909090909,-8.0,-7.0,-8.7,0.2238819226750252
COC(=O)C1=CC=C(F)C(NC(=O)C2=CN(C3=CC=C(F)C=C3)C(=O)C=C2)=C1F,7RDY-zinc,420,-8.01590909090909,-7.95,-7.1,-8.8,0.2091692789968652
O=C(O)C1=CC=CC(C2=CC=CC=C2CNC(=O)C2=CC=CC=C2N2C=CN=N2)=C1,7RDY-zinc,691,-8.014772727272726,-8.05,-7.4,-8.7,0.2127677638453503
O=C(NC1=CC=CC(CC2=CC=CC=N2)=N1)C1=CN(C2=CC=C(F)C=C2)C(=O)C=C1,7RDY-no-extra,3,-8.013636363636364,-8.0,-7.6,-8.9,0.1168234064785784
O=C(NC1=CC2=CC=CC=C2C(=O)N1)C1=CC=NC(N2C=CC(C(F)(F)F)=N2)=C1,7RDY-no-extra,546,-8.012500000000001,-8.2,-7.3,-8.4,0.1985775862068961
CC1=CC(NC(=O)C2=CC(F)=C(F)C=C2C(=O)C2=CC=CC=C2)=CC(C(N)=O)=C1,7RDY-zinc,220,-8.012500000000001,-8.0,-6.8,-8.6,0.2730603448275857
O=C(NC1=CN(CC2=CC=CC=C2)C(=O)C=C1)C1=CC=NC2=CC=C(F)C=C12,7RDY-zinc,344,-8.011363636363637,-8.1,-6.8,-9.0,0.5555015673981193
