proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-zinc,32,0,-8.3,0.000,0.000
7RDY-zinc,32,1,-8.2,0.000,0.000
7RDY-zinc,32,2,-8.2,0.000,0.000
7RDY-zinc,32,3,-8.2,0.000,0.000
7RDY-zinc,32,4,-8.2,0.000,0.000
7RDY-zinc,32,5,-8.2,0.000,0.000
7RDY-zinc,32,6,-8.2,0.000,0.000
7RDY-zinc,32,7,-8.2,0.000,0.000
7RDY-zinc,32,8,-8.2,0.000,0.000
7RDY-zinc,32,9,-8.2,0.000,0.000
7RDY-zinc,32,10,-8.3,0.000,0.000
7RDY-zinc,331,0,-7.5,0.000,0.000
7RDY-zinc,331,1,-8.0,0.000,0.000
7RDY-zinc,331,2,-7.9,0.000,0.000
7RDY-zinc,331,3,-8.0,0.000,0.000
7RDY-zinc,331,4,-7.9,0.000,0.000
7RDY-zinc,331,5,-8.0,0.000,0.000
7RDY-zinc,331,6,-8.0,0.000,0.000
7RDY-zinc,331,7,-7.9,0.000,0.000
7RDY-zinc,331,8,-7.9,0.000,0.000
7RDY-zinc,331,9,-8.0,0.000,0.000
7RDY-zinc,331,10,-7.5,0.000,0.000
7RDY-no-extra,291,0,-8.9,0.000,0.000
7RDY-no-extra,291,1,-8.9,0.000,0.000
7RDY-no-extra,291,2,-8.9,0.000,0.000
7RDY-no-extra,291,3,-8.9,0.000,0.000
7RDY-no-extra,291,4,-8.9,0.000,0.000
7RDY-no-extra,291,5,-8.9,0.000,0.000
7RDY-no-extra,291,6,-8.9,0.000,0.000
7RDY-no-extra,291,7,-8.9,0.000,0.000
7RDY-no-extra,291,8,-8.8,0.000,0.000
7RDY-no-extra,291,9,-8.9,0.000,0.000
7RDY-no-extra,291,10,-8.9,0.000,0.000
7RDY-no-extra,338,0,-7.1,0.000,0.000
7RDY-no-extra,338,1,-7.1,0.000,0.000
7RDY-no-extra,338,2,-7.1,0.000,0.000
7RDY-no-extra,338,3,-7.1,0.000,0.000
7RDY-no-extra,338,4,-7.1,0.000,0.000
7RDY-no-extra,338,5,-7.1,0.000,0.000
7RDY-no-extra,338,6,-7.1,0.000,0.000
7RDY-no-extra,338,7,-7.1,0.000,0.000
7RDY-no-extra,338,8,-7.1,0.000,0.000
7RDY-no-extra,338,9,-7.1,0.000,0.000
7RDY-no-extra,338,10,-7.1,0.000,0.000
7RDY-no-extra,342,0,-7.1,0.000,0.000
7RDY-no-extra,342,1,-6.8,0.000,0.000
7RDY-no-extra,342,2,-7.2,0.000,0.000
7RDY-no-extra,342,3,-7.2,0.000,0.000
7RDY-no-extra,342,4,-7.1,0.000,0.000
7RDY-no-extra,342,5,-6.9,0.000,0.000
7RDY-no-extra,342,6,-7.1,0.000,0.000
7RDY-no-extra,342,7,-6.8,0.000,0.000
7RDY-no-extra,342,8,-7.1,0.000,0.000
7RDY-no-extra,342,9,-6.8,0.000,0.000
7RDY-no-extra,342,10,-7.1,0.000,0.000
7RDY-zinc,281,0,-7.9,0.000,0.000
7RDY-zinc,281,1,-8.1,0.000,0.000
7RDY-zinc,281,2,-7.8,0.000,0.000
7RDY-zinc,281,3,-8.1,0.000,0.000
7RDY-zinc,281,4,-7.8,0.000,0.000
7RDY-zinc,281,5,-7.9,0.000,0.000
7RDY-zinc,281,6,-8.0,0.000,0.000
7RDY-zinc,281,7,-7.9,0.000,0.000
7RDY-zinc,281,8,-8.0,0.000,0.000
7RDY-zinc,281,9,-8.0,0.000,0.000
7RDY-zinc,281,10,-7.9,0.000,0.000
7RDY-zinc,363,0,-8.3,0.000,0.000
7RDY-zinc,363,1,-8.3,0.000,0.000
7RDY-zinc,363,2,-8.2,0.000,0.000
7RDY-zinc,363,3,-8.3,0.000,0.000
7RDY-zinc,363,4,-8.3,0.000,0.000
7RDY-zinc,363,5,-8.2,0.000,0.000
7RDY-zinc,363,6,-8.3,0.000,0.000
7RDY-zinc,363,7,-8.2,0.000,0.000
7RDY-zinc,363,8,-8.2,0.000,0.000
7RDY-zinc,363,9,-8.3,0.000,0.000
7RDY-zinc,363,10,-8.3,0.000,0.000
7RDY-no-extra,327,0,-7.6,0.000,0.000
7RDY-no-extra,327,1,-7.7,0.000,0.000
7RDY-no-extra,327,2,-7.7,0.000,0.000
7RDY-no-extra,327,3,-7.2,0.000,0.000
7RDY-no-extra,327,4,-7.7,0.000,0.000
7RDY-no-extra,327,5,-7.7,0.000,0.000
7RDY-no-extra,327,6,-7.7,0.000,0.000
7RDY-no-extra,327,7,-7.7,0.000,0.000
7RDY-no-extra,327,8,-7.7,0.000,0.000
7RDY-no-extra,327,9,-7.7,0.000,0.000
7RDY-no-extra,327,10,-7.6,0.000,0.000
7RDY-no-extra,331,0,-8.0,0.000,0.000
7RDY-no-extra,331,1,-8.0,0.000,0.000
7RDY-no-extra,331,2,-7.9,0.000,0.000
7RDY-no-extra,331,3,-7.5,0.000,0.000
7RDY-no-extra,331,4,-7.7,0.000,0.000
7RDY-no-extra,331,5,-7.9,0.000,0.000
7RDY-no-extra,331,6,-7.9,0.000,0.000
7RDY-no-extra,331,7,-7.9,0.000,0.000
7RDY-no-extra,331,8,-8.0,0.000,0.000
7RDY-no-extra,331,9,-8.0,0.000,0.000
7RDY-no-extra,331,10,-8.0,0.000,0.000
7RDY-zinc,2,0,-6.7,0.000,0.000
7RDY-zinc,2,1,-6.6,0.000,0.000
7RDY-zinc,2,2,-6.4,0.000,0.000
7RDY-zinc,2,3,-6.9,0.000,0.000
7RDY-zinc,2,4,-6.5,0.000,0.000
7RDY-zinc,2,5,-6.4,0.000,0.000
7RDY-zinc,2,6,-7.0,0.000,0.000
7RDY-zinc,2,7,-6.7,0.000,0.000
7RDY-zinc,2,8,-6.9,0.000,0.000
7RDY-zinc,2,9,-6.9,0.000,0.000
7RDY-zinc,2,10,-6.7,0.000,0.000
7RDY-zinc,371,0,-8.2,0.000,0.000
7RDY-zinc,371,1,-8.3,0.000,0.000
7RDY-zinc,371,2,-8.1,0.000,0.000
7RDY-zinc,371,3,-8.3,0.000,0.000
7RDY-zinc,371,4,-8.2,0.000,0.000
7RDY-zinc,371,5,-8.3,0.000,0.000
7RDY-zinc,371,6,-8.2,0.000,0.000
7RDY-zinc,371,7,-8.3,0.000,0.000
7RDY-zinc,371,8,-8.2,0.000,0.000
7RDY-zinc,371,9,-8.3,0.000,0.000
7RDY-zinc,371,10,-8.2,0.000,0.000
7RDY-zinc,304,0,-8.7,0.000,0.000
7RDY-zinc,304,1,-8.7,0.000,0.000
7RDY-zinc,304,2,-8.7,0.000,0.000
7RDY-zinc,304,3,-8.7,0.000,0.000
7RDY-zinc,304,4,-8.7,0.000,0.000
7RDY-zinc,304,5,-8.7,0.000,0.000
7RDY-zinc,304,6,-8.7,0.000,0.000
7RDY-zinc,304,7,-8.7,0.000,0.000
7RDY-zinc,304,8,-8.7,0.000,0.000
7RDY-zinc,304,9,-8.7,0.000,0.000
7RDY-zinc,304,10,-8.7,0.000,0.000
7RDY-no-extra,359,0,-8.8,0.000,0.000
7RDY-no-extra,359,1,-8.5,0.000,0.000
7RDY-no-extra,359,2,-8.5,0.000,0.000
7RDY-no-extra,359,3,-8.5,0.000,0.000
7RDY-no-extra,359,4,-8.5,0.000,0.000
7RDY-no-extra,359,5,-8.8,0.000,0.000
7RDY-no-extra,359,6,-8.5,0.000,0.000
7RDY-no-extra,359,7,-8.8,0.000,0.000
7RDY-no-extra,359,8,-8.5,0.000,0.000
7RDY-no-extra,359,9,-8.5,0.000,0.000
7RDY-no-extra,359,10,-8.8,0.000,0.000
7RDY-zinc,303,0,-7.4,0.000,0.000
7RDY-zinc,303,1,-7.2,0.000,0.000
7RDY-zinc,303,2,-7.2,0.000,0.000
7RDY-zinc,303,3,-7.2,0.000,0.000
7RDY-zinc,303,4,-7.3,0.000,0.000
7RDY-zinc,303,5,-7.3,0.000,0.000
7RDY-zinc,303,6,-7.2,0.000,0.000
7RDY-zinc,303,7,-7.3,0.000,0.000
7RDY-zinc,303,8,-7.1,0.000,0.000
7RDY-zinc,303,9,-7.2,0.000,0.000
7RDY-zinc,303,10,-7.4,0.000,0.000
7RDY-zinc,352,0,-7.2,0.000,0.000
7RDY-zinc,352,1,-6.9,0.000,0.000
7RDY-zinc,352,2,-6.9,0.000,0.000
7RDY-zinc,352,3,-7.2,0.000,0.000
7RDY-zinc,352,4,-7.0,0.000,0.000
7RDY-zinc,352,5,-7.2,0.000,0.000
7RDY-zinc,352,6,-7.3,0.000,0.000
7RDY-zinc,352,7,-6.8,0.000,0.000
7RDY-zinc,352,8,-7.2,0.000,0.000
7RDY-zinc,352,9,-6.7,0.000,0.000
7RDY-zinc,352,10,-7.2,0.000,0.000
7RDY-no-extra,313,0,-8.8,0.000,0.000
7RDY-no-extra,313,1,-8.8,0.000,0.000
7RDY-no-extra,313,2,-8.7,0.000,0.000
7RDY-no-extra,313,3,-8.8,0.000,0.000
7RDY-no-extra,313,4,-8.8,0.000,0.000
7RDY-no-extra,313,5,-8.8,0.000,0.000
7RDY-no-extra,313,6,-8.8,0.000,0.000
7RDY-no-extra,313,7,-8.8,0.000,0.000
7RDY-no-extra,313,8,-8.7,0.000,0.000
7RDY-no-extra,313,9,-8.8,0.000,0.000
7RDY-no-extra,313,10,-8.8,0.000,0.000
7RDY-no-extra,327,0,-7.5,0.000,0.000
7RDY-no-extra,327,1,-7.5,0.000,0.000
7RDY-no-extra,327,2,-7.5,0.000,0.000
7RDY-no-extra,327,3,-7.5,0.000,0.000
7RDY-no-extra,327,4,-7.5,0.000,0.000
7RDY-no-extra,327,5,-7.5,0.000,0.000
7RDY-no-extra,327,6,-7.5,0.000,0.000
7RDY-no-extra,327,7,-7.5,0.000,0.000
7RDY-no-extra,327,8,-7.5,0.000,0.000
7RDY-no-extra,327,9,-7.5,0.000,0.000
7RDY-no-extra,327,10,-7.5,0.000,0.000
7RDY-zinc,349,0,-7.3,0.000,0.000
7RDY-zinc,349,1,-7.4,0.000,0.000
7RDY-zinc,349,2,-7.4,0.000,0.000
7RDY-zinc,349,3,-7.3,0.000,0.000
7RDY-zinc,349,4,-7.4,0.000,0.000
7RDY-zinc,349,5,-7.3,0.000,0.000
7RDY-zinc,349,6,-7.4,0.000,0.000
7RDY-zinc,349,7,-7.4,0.000,0.000
7RDY-zinc,349,8,-7.4,0.000,0.000
7RDY-zinc,349,9,-7.4,0.000,0.000
7RDY-zinc,349,10,-7.3,0.000,0.000
7RDY-zinc,328,0,-8.0,0.000,0.000
