proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-no-extra,149,0,-8.5,0.000,0.000
7RDY-no-extra,149,1,-8.7,0.000,0.000
7RDY-no-extra,149,2,-8.4,0.000,0.000
7RDY-no-extra,149,3,-8.6,0.000,0.000
7RDY-no-extra,149,4,-8.6,0.000,0.000
7RDY-no-extra,149,5,-8.6,0.000,0.000
7RDY-no-extra,149,6,-8.4,0.000,0.000
7RDY-no-extra,149,7,-8.5,0.000,0.000
7RDY-no-extra,149,8,-8.4,0.000,0.000
7RDY-no-extra,149,9,-8.6,0.000,0.000
7RDY-no-extra,149,10,-8.5,0.000,0.000
7RDY-no-extra,185,0,-8.3,0.000,0.000
7RDY-no-extra,185,1,-8.4,0.000,0.000
7RDY-no-extra,185,2,-8.5,0.000,0.000
7RDY-no-extra,185,3,-8.6,0.000,0.000
7RDY-no-extra,185,4,-8.4,0.000,0.000
7RDY-no-extra,185,5,-8.6,0.000,0.000
7RDY-no-extra,185,6,-8.5,0.000,0.000
7RDY-no-extra,185,7,-8.5,0.000,0.000
7RDY-no-extra,185,8,-8.4,0.000,0.000
7RDY-no-extra,185,9,-8.4,0.000,0.000
7RDY-no-extra,185,10,-8.3,0.000,0.000
7RDY-no-extra,117,0,-8.0,0.000,0.000
7RDY-no-extra,117,1,-8.1,0.000,0.000
7RDY-no-extra,117,2,-8.1,0.000,0.000
7RDY-no-extra,117,3,-8.1,0.000,0.000
7RDY-no-extra,117,4,-8.1,0.000,0.000
7RDY-no-extra,117,5,-8.1,0.000,0.000
7RDY-no-extra,117,6,-8.1,0.000,0.000
7RDY-no-extra,117,7,-8.1,0.000,0.000
7RDY-no-extra,117,8,-8.1,0.000,0.000
7RDY-no-extra,117,9,-8.1,0.000,0.000
7RDY-no-extra,117,10,-8.0,0.000,0.000
7RDY-zinc,142,0,-7.4,0.000,0.000
7RDY-zinc,142,1,-7.5,0.000,0.000
7RDY-zinc,142,2,-7.5,0.000,0.000
7RDY-zinc,142,3,-7.5,0.000,0.000
7RDY-zinc,142,4,-6.7,0.000,0.000
7RDY-zinc,142,5,-7.5,0.000,0.000
7RDY-zinc,142,6,-7.5,0.000,0.000
7RDY-zinc,142,7,-7.5,0.000,0.000
7RDY-zinc,142,8,-7.5,0.000,0.000
7RDY-zinc,142,9,-7.4,0.000,0.000
7RDY-zinc,142,10,-7.4,0.000,0.000
7RDY-no-extra,155,0,-7.8,0.000,0.000
7RDY-no-extra,155,1,-7.8,0.000,0.000
7RDY-no-extra,155,2,-7.8,0.000,0.000
7RDY-no-extra,155,3,-7.8,0.000,0.000
7RDY-no-extra,155,4,-7.8,0.000,0.000
7RDY-no-extra,155,5,-7.9,0.000,0.000
7RDY-no-extra,155,6,-7.8,0.000,0.000
7RDY-no-extra,155,7,-7.8,0.000,0.000
7RDY-no-extra,155,8,-7.8,0.000,0.000
7RDY-no-extra,155,9,-7.8,0.000,0.000
7RDY-no-extra,155,10,-7.8,0.000,0.000
7RDY-no-extra,181,0,-7.9,0.000,0.000
7RDY-no-extra,181,1,-7.9,0.000,0.000
7RDY-no-extra,181,2,-7.9,0.000,0.000
7RDY-no-extra,181,3,-7.9,0.000,0.000
7RDY-no-extra,181,4,-7.9,0.000,0.000
7RDY-no-extra,181,5,-7.9,0.000,0.000
7RDY-no-extra,181,6,-7.9,0.000,0.000
7RDY-no-extra,181,7,-7.9,0.000,0.000
7RDY-no-extra,181,8,-7.9,0.000,0.000
7RDY-no-extra,181,9,-7.9,0.000,0.000
7RDY-no-extra,181,10,-7.9,0.000,0.000
7RDY-zinc,138,0,-8.4,0.000,0.000
7RDY-zinc,138,1,-8.4,0.000,0.000
7RDY-zinc,138,2,-8.4,0.000,0.000
7RDY-zinc,138,3,-8.4,0.000,0.000
7RDY-zinc,138,4,-8.4,0.000,0.000
7RDY-zinc,138,5,-8.4,0.000,0.000
7RDY-zinc,138,6,-8.4,0.000,0.000
7RDY-zinc,138,7,-8.4,0.000,0.000
7RDY-zinc,138,8,-8.4,0.000,0.000
7RDY-zinc,138,9,-8.4,0.000,0.000
