proteinID,ligandID,mean,median,max,min,var
7RDY-zinc,948,-8.020454545454545,-8.05,-7.5,-8.5,0.14910676532769676
7RDY-zinc,920,-8.020454545454545,-8.2,-7.3,-8.5,0.20213002114164863
7RDY-no-extra,533,-8.018181818181818,-8.05,-7.7,-8.4,0.06617336152219894
7RDY-no-extra,618,-8.018181818181818,-8.0,-7.8,-8.2,0.01221987315010572
7RDY-zinc,134,-8.018181818181818,-8.05,-7.6,-8.5,0.15408033826638434
7RDY-zinc,642,-8.01590909090909,-7.9,-7.8,-8.2,0.019043340380549532
7RDY-no-extra,325,-8.01590909090909,-8.05,-7.5,-8.4,0.08974101479915461
7RDY-zinc,65,-8.01590909090909,-8.05,-7.1,-9.2,0.4990433403805492
7RDY-zinc,402,-8.01590909090909,-8.05,-7.3,-8.7,0.09439217758985192
7RDY-no-extra,663,-8.01590909090909,-8.0,-7.8,-8.2,0.019043340380549306
7RDY-no-extra,274,-8.013636363636364,-8.05,-6.5,-8.9,0.7179492600422843
7RDY-no-extra,796,-8.013636363636364,-8.1,-7.6,-8.3,0.046786469344608846
7RDY-zinc,13,-8.013636363636364,-7.9,-7.4,-8.6,0.1770190274841444
7RDY-no-extra,593,-8.011363636363637,-8.0,-7.7,-8.3,0.034984143763213585
7RDY-no-extra,827,-8.011111111111111,-8.1,-6.5,-8.4,0.10919191919191915
7RDY-no-extra,36,-8.00909090909091,-7.9,-7.4,-8.5,0.06689217758985179
7RDY-zinc,56,-8.004545454545454,-8.0,-7.1,-8.7,0.4790486257928104
7RDY-zinc,620,-8.002272727272727,-7.95,-6.8,-8.8,0.25278541226215645
7RDY-zinc,412,-8.002272727272727,-8.0,-7.0,-8.3,0.06115750528541241
7RDY-zinc,730,-8.0,-8.0,-8.0,-8.0,0.0
7RDY-zinc,200,-8.0,-8.0,-7.1,-8.7,0.38465116279069705
7RDY-zinc,341,-8.0,-8.05,-7.2,-8.8,0.38465116279069933
7RDY-zinc,60,-7.997727272727274,-8.0,-7.5,-8.4,0.15418076109936632
7RDY-zinc,507,-7.997727272727272,-8.0,-7.2,-8.3,0.07045983086680742
7RDY-no-extra,154,-7.997727272727272,-8.0,-7.4,-8.6,0.2839482029598308
7RDY-zinc,305,-7.990909090909091,-7.9,-7.3,-8.7,0.14642706131078229
7RDY-no-extra,775,-7.988636363636363,-8.05,-7.0,-8.3,0.07637949260042284
7RDY-zinc,509,-7.988636363636363,-8.100000000000001,-7.6,-8.3,0.10707716701902761
7RDY-no-extra,805,-7.986363636363637,-8.4,-7.2,-8.4,0.3044608879492597
7RDY-no-extra,3,-7.986363636363635,-8.0,-7.6,-8.9,0.14167019027484115
7RDY-zinc,468,-7.986363636363635,-8.05,-7.5,-8.6,0.11190274841437604
7RDY-zinc,695,-7.984090909090909,-7.9,-7.8,-8.2,0.012066596194503015
7RDY-zinc,549,-7.9818181818181815,-8.0,-7.8,-8.2,0.009894291754756859
7RDY-zinc,840,-7.979545454545455,-8.0,-7.2,-8.5,0.24119978858350974
7RDY-no-extra,318,-7.972727272727273,-7.95,-6.9,-8.3,0.10807610993657471
7RDY-zinc,456,-7.972727272727273,-7.8999999999999995,-7.6,-8.4,0.14575052854122642
7RDY-zinc,397,-7.970454545454545,-7.949999999999999,-7.4,-8.4,0.11468816067653287
7RDY-zinc,754,-7.963636363636363,-8.0,-7.0,-8.7,0.3251585623678633
7RDY-zinc,773,-7.961363636363637,-7.949999999999999,-7.0,-8.4,0.13498414376321388
7RDY-zinc,58,-7.959090909090909,-8.0,-7.2,-8.7,0.3601479915433399
7RDY-no-extra,160,-7.959090909090909,-8.2,-6.8,-8.7,0.474101479915433
7RDY-zinc,749,-7.959090909090909,-8.0,-7.7,-8.1,0.007589852008456617
7RDY-zinc,714,-7.959090909090909,-7.95,-7.4,-8.5,0.22572938689217723
7RDY-zinc,849,-7.959090909090909,-8.1,-7.1,-8.7,0.5661945031712465
7RDY-zinc,383,-7.956818181818182,-8.0,-7.3,-8.4,0.06297568710359387
7RDY-no-extra,471,-7.956818181818182,-8.0,-7.0,-8.4,0.1346035940803385
7RDY-zinc,600,-7.956818181818182,-8.0,-7.2,-8.5,0.3076268498942925
7RDY-no-extra,899,-7.956818181818182,-7.9,-7.8,-8.2,0.016464059196617344
7RDY-zinc,90,-7.956818181818182,-7.9,-7.6,-8.3,0.0964640591966174
7RDY-no-extra,636,-7.956818181818181,-8.0,-7.7,-8.2,0.039254756871035794
7RDY-zinc,337,-7.954545454545454,-8.0,-7.9,-8.0,0.00253699788583504
7RDY-no-extra,486,-7.952272727272727,-7.9,-7.6,-8.3,0.04720401691331923
7RDY-zinc,513,-7.952272727272727,-7.949999999999999,-7.7,-8.2,0.03697145877378419
7RDY-no-extra,878,-7.95,-8.0,-7.1,-8.3,0.09837209302325611
7RDY-no-extra,534,-7.95,-7.949999999999999,-7.6,-8.3,0.06674418604651126
7RDY-zinc,63,-7.95,-8.0,-7.5,-8.2,0.030465116279069733
7RDY-zinc,982,-7.947727272727272,-7.9,-7.4,-8.5,0.3072040169133196
7RDY-zinc,466,-7.945454545454546,-8.149999999999999,-7.0,-8.4,0.23974630021141666
7RDY-no-extra,439,-7.945454545454546,-7.9,-7.9,-8.1,0.005792811839323444
7RDY-zinc,554,-7.944680851063829,-7.9,-7.3,-8.3,0.07296022201665074
7RDY-zinc,798,-7.943181818181818,-7.95,-7.8,-8.0,0.0039059196617335728
7RDY-no-extra,413,-7.940909090909091,-7.95,-7.7,-8.0,0.00526427061310778
7RDY-zinc,927,-7.9386363636363635,-7.95,-7.4,-8.5,0.24196088794926
7RDY-no-extra,292,-7.9386363636363635,-8.0,-7.1,-8.5,0.2647515856236786
7RDY-no-extra,814,-7.9386363636363635,-7.949999999999999,-7.2,-8.7,0.45498414376321317
7RDY-zinc,420,-7.931818181818182,-8.0,-7.4,-8.0,0.013847780126849858
7RDY-no-extra,689,-7.929545454545454,-7.949999999999999,-7.6,-8.3,0.09282769556025337
7RDY-zinc,655,-7.927272727272728,-7.85,-7.5,-8.6,0.14947145877378462
7RDY-zinc,697,-7.925,-8.0,-7.4,-8.5,0.19819767441860495
7RDY-zinc,317,-7.920454545454546,-7.9,-7.1,-8.7,0.49654862579281167
7RDY-no-extra,693,-7.920454545454546,-7.800000000000001,-7.4,-8.2,0.07515327695560216
7RDY-no-extra,191,-7.918181818181819,-7.8,-7.4,-8.6,0.28059196617336224
7RDY-no-extra,725,-7.918181818181818,-8.05,-7.6,-8.1,0.03873150105708225
7RDY-zinc,567,-7.918181818181818,-8.0,-7.5,-8.0,0.015940803382663907
7RDY-no-extra,504,-7.918181818181818,-7.8999999999999995,-7.5,-8.3,0.10803382663847767
7RDY-no-extra,192,-7.915909090909091,-8.05,-7.0,-8.7,0.6069503171247357
7RDY-no-extra,801,-7.915909090909091,-8.15,-7.2,-8.5,0.28741543340380565
7RDY-zinc,540,-7.913636363636363,-8.0,-7.0,-8.5,0.318879492600423
7RDY-zinc,91,-7.911363636363637,-8.0,-7.7,-8.4,0.02103065539112044
7RDY-no-extra,815,-7.911363636363635,-7.949999999999999,-7.3,-8.2,0.08521670190274855
7RDY-no-extra,375,-7.909090909090909,-8.15,-7.0,-8.4,0.28549682875264093
7RDY-no-extra,598,-7.909090909090909,-8.05,-7.3,-8.3,0.10456659619450286
7RDY-no-extra,172,-7.909090909090909,-7.95,-6.9,-8.6,0.3850317124735731
7RDY-zinc,543,-7.904545454545455,-7.9,-7.7,-8.2,0.011606765327695563
7RDY-no-extra,587,-7.904545454545455,-7.95,-6.6,-8.5,0.3418393234672309
7RDY-no-extra,783,-7.904545454545455,-7.85,-6.9,-8.7,0.24788583509513748
7RDY-no-extra,226,-7.902272727272727,-7.8999999999999995,-7.6,-8.3,0.0937156448202955
7RDY-no-extra,81,-7.9,-7.7,-7.4,-8.4,0.11882352941176487
7RDY-no-extra,414,-7.8999999999999995,-7.8999999999999995,-7.5,-8.4,0.10883720930232564
7RDY-zinc,183,-7.8999999999999995,-8.0,-7.5,-8.1,0.04790697674418611
7RDY-zinc,107,-7.8977272727272725,-7.9,-7.1,-8.6,0.5048784355179702
7RDY-zinc,129,-7.895454545454546,-7.8999999999999995,-7.3,-8.3,0.15904862579281182
7RDY-no-extra,122,-7.895454545454546,-7.85,-7.0,-8.8,0.820909090909092
7RDY-no-extra,105,-7.895454545454546,-7.85,-7.3,-8.4,0.1855602536997888
7RDY-zinc,268,-7.895454545454545,-7.75,-7.6,-8.3,0.09532769556025379
7RDY-zinc,82,-7.895454545454545,-7.8,-7.7,-8.1,0.016257928118393213
7RDY-zinc,186,-7.8931818181818185,-7.9,-7.4,-8.4,0.2159989429175471
7RDY-zinc,39,-7.890909090909091,-8.0,-7.0,-8.7,0.40084566596194493
7RDY-zinc,799,-7.890909090909091,-7.85,-7.4,-8.3,0.16084566596194536
7RDY-no-extra,594,-7.888636363636365,-7.95,-7.3,-8.4,0.20149577167019056
7RDY-zinc,153,-7.888636363636365,-8.1,-7.1,-8.5,0.404286469344609
7RDY-zinc,156,-7.886363636363637,-7.9,-7.6,-8.3,0.017949260042283317
7RDY-no-extra,187,-7.886363636363637,-7.8,-7.5,-8.1,0.03469344608879511
7RDY-no-extra,476,-7.886363636363637,-7.800000000000001,-6.9,-8.7,0.6370190274841439
7RDY-zinc,265,-7.886363636363637,-7.95,-7.1,-8.4,0.2932980972515855
7RDY-no-extra,525,-7.886363636363637,-7.9,-7.7,-8.1,0.015623678646934336
7RDY-zinc,259,-7.88409090909091,-7.9,-7.5,-8.7,0.05857822410147979
7RDY-zinc,425,-7.88409090909091,-7.95,-6.9,-8.4,0.2334619450317126
7RDY-no-extra,747,-7.884090909090909,-8.0,-7.4,-8.4,0.09857822410148001
7RDY-zinc,196,-7.884090909090909,-7.9,-7.1,-8.6,0.4934619450317122
7RDY-zinc,312,-7.881818181818182,-7.8,-7.4,-8.4,0.20803382663847741
7RDY-zinc,802,-7.879545454545454,-7.85,-7.2,-8.3,0.11329281183932328
7RDY-zinc,936,-7.879545454545454,-7.9,-7.6,-8.1,0.05096723044397451
7RDY-no-extra,158,-7.879545454545454,-7.9,-7.8,-8.7,0.018409090909090865
7RDY-zinc,179,-7.879545454545454,-7.8999999999999995,-6.6,-8.7,0.6960835095137413
7RDY-zinc,762,-7.879545454545454,-7.8999999999999995,-7.1,-8.4,0.22957188160676537
7RDY-no-extra,717,-7.877272727272728,-7.95,-7.1,-8.5,0.2980761099365753
7RDY-no-extra,8,-7.877272727272728,-7.9,-7.1,-8.5,0.27063424947145953
7RDY-no-extra,833,-7.877272727272726,-7.4,-7.0,-8.7,0.4990063424947143
7RDY-no-extra,323,-7.875,-7.95,-6.8,-8.3,0.14703488372093057
7RDY-zinc,741,-7.875,-7.9,-7.2,-8.3,0.18750000000000078
7RDY-no-extra,624,-7.875,-7.85,-7.4,-8.4,0.17959302325581417
7RDY-no-extra,888,-7.875,-7.85,-7.3,-8.5,0.339593023255814
7RDY-zinc,143,-7.872727272727272,-7.9,-6.9,-8.7,0.594122621564482
7RDY-zinc,348,-7.872727272727272,-7.7,-7.4,-8.4,0.060169133192388854
7RDY-no-extra,699,-7.872727272727272,-7.699999999999999,-6.8,-8.7,0.6285412262156445
7RDY-zinc,884,-7.868181818181818,-7.85,-7.6,-8.1,0.028266384778012573
7RDY-no-extra,861,-7.868181818181818,-7.9,-6.6,-8.5,0.4175687103594072
7RDY-zinc,561,-7.865909090909091,-7.8,-7.5,-8.4,0.14508985200845648
7RDY-no-extra,109,-7.863636363636363,-8.100000000000001,-6.9,-8.7,0.4567864693446091
7RDY-zinc,510,-7.863636363636363,-7.9,-7.3,-8.4,0.2953911205073998
7RDY-no-extra,857,-7.863636363636363,-7.8,-7.2,-8.5,0.28748414376321335
7RDY-zinc,371,-7.863636363636363,-7.85,-7.3,-8.3,0.14515856236786545
7RDY-no-extra,844,-7.863636363636363,-7.85,-7.6,-8.2,0.030739957716701908
7RDY-zinc,116,-7.861363636363637,-8.1,-6.2,-8.3,0.3573097251585629
7RDY-zinc,10,-7.861363636363637,-7.8,-7.3,-8.4,0.22382135306553905
7RDY-zinc,859,-7.861363636363635,-8.1,-6.6,-8.3,0.2740539112050736
7RDY-zinc,482,-7.859090909090909,-7.85,-7.6,-8.1,0.034101479915433344
7RDY-zinc,254,-7.859090909090909,-8.2,-6.8,-8.5,0.4950317124735729
7RDY-zinc,772,-7.8568181818181815,-8.0,-6.5,-8.3,0.25460359408033834
7RDY-no-extra,531,-7.8568181818181815,-8.05,-6.8,-8.2,0.19646405919661708
7RDY-no-extra,260,-7.854545454545455,-7.65,-7.1,-8.6,0.4132346723044396
7RDY-zinc,367,-7.854545454545455,-7.8999999999999995,-7.3,-8.3,0.18439746300211446
7RDY-zinc,746,-7.854545454545455,-7.9,-7.2,-8.2,0.04346723044397458
7RDY-no-extra,270,-7.854545454545454,-7.85,-7.4,-8.2,0.09509513742071844
7RDY-no-extra,907,-7.854545454545454,-8.0,-7.0,-8.7,0.5885835095137445
7RDY-zinc,578,-7.8522727272727275,-7.800000000000001,-7.0,-8.6,0.5630179704016903
7RDY-no-extra,766,-7.8522727272727275,-7.65,-7.2,-8.8,0.372785412262156
7RDY-no-extra,604,-7.8522727272727275,-7.75,-6.3,-8.7,0.18115750528541213
7RDY-zinc,290,-7.8522727272727275,-7.9,-7.8,-7.9,0.002552854122621571
7RDY-zinc,361,-7.8522727272727275,-7.800000000000001,-7.4,-8.1,0.052785412262156155
7RDY-zinc,902,-7.8522727272727275,-7.8,-7.5,-8.3,0.1276691331923887
7RDY-zinc,803,-7.8500000000000005,-7.95,-6.7,-8.4,0.32627906976744203
7RDY-zinc,823,-7.85,-7.8,-7.8,-8.0,0.004883720930232587
7RDY-zinc,787,-7.85,-7.85,-7.5,-8.2,0.125348837209302
7RDY-no-extra,539,-7.85,-7.85,-7.2,-8.1,0.05046511627906987
7RDY-zinc,281,-7.849019607843138,-7.8,-7.7,-8.1,0.02174901960784307
7RDY-zinc,616,-7.847727272727272,-7.949999999999999,-6.6,-8.7,0.7574365750528541
7RDY-no-extra,794,-7.843181818181819,-7.85,-7.7,-8.0,0.018789640591966385
7RDY-zinc,279,-7.840909090909091,-7.95,-6.8,-8.6,0.5461945031712478
7RDY-zinc,496,-7.838636363636363,-7.9,-7.5,-8.1,0.022426004228329823
7RDY-no-extra,71,-7.836363636363637,-7.85,-7.7,-8.0,0.007949260042283272
7RDY-zinc,961,-7.834090909090909,-7.800000000000001,-7.3,-8.5,0.10602008456659597
7RDY-zinc,92,-7.834090909090909,-7.9,-7.0,-9.0,0.4529968287526428
7RDY-no-extra,185,-7.834090909090909,-7.75,-7.2,-8.6,0.4157875264270595
7RDY-zinc,465,-7.829545454545454,-7.85,-7.3,-8.0,0.030036997885835057
7RDY-no-extra,635,-7.829545454545454,-7.9,-7.2,-8.0,0.01887420718816071
7RDY-no-extra,477,-7.827272727272728,-8.0,-6.7,-8.4,0.3094714587737842
7RDY-no-extra,658,-7.827272727272728,-7.6,-6.9,-8.5,0.3392389006342494
7RDY-zinc,696,-7.827272727272727,-7.8,-7.7,-8.0,0.0038900634249471574
7RDY-no-extra,21,-7.825,-7.8,-6.9,-8.2,0.13587209302325515
7RDY-zinc,953,-7.825,-7.9,-7.4,-8.4,0.06703488372093024
7RDY-zinc,374,-7.822727272727272,-7.8,-7.4,-8.4,0.05202959830866802
7RDY-no-extra,628,-7.822727272727272,-7.800000000000001,-7.5,-8.0,0.03249471458773789
7RDY-zinc,612,-7.822727272727272,-7.95,-6.6,-8.4,0.36737843551797045
7RDY-no-extra,386,-7.820454545454546,-7.95,-6.9,-8.6,0.3537579281183928
7RDY-no-extra,668,-7.820454545454546,-7.8500000000000005,-6.3,-8.8,0.991432346723046
7RDY-zinc,139,-7.818181818181818,-7.8,-7.6,-8.1,0.014545454545454544
7RDY-zinc,203,-7.818181818181818,-7.800000000000001,-7.6,-8.2,0.025708245243129032
7RDY-no-extra,989,-7.818181818181818,-7.7,-7.0,-8.7,0.33687103594080375
7RDY-zinc,908,-7.818181818181818,-7.8,-7.7,-7.9,0.00663847780126848
7RDY-no-extra,399,-7.818181818181818,-7.9,-7.1,-8.4,0.24663847780126855
7RDY-no-extra,937,-7.818181818181818,-7.8,-6.7,-8.4,0.23361522198731546
7RDY-zinc,17,-7.8159090909090905,-7.8,-7.2,-8.3,0.11578752642706122
7RDY-no-extra,671,-7.8159090909090905,-8.1,-6.1,-8.7,0.9483456659619443
7RDY-zinc,978,-7.8159090909090905,-7.85,-7.5,-8.1,0.08369450317124717
7RDY-zinc,385,-7.8159090909090905,-7.800000000000001,-7.3,-8.5,0.08508985200845708
7RDY-no-extra,621,-7.8136363636363635,-7.800000000000001,-7.5,-8.1,0.04725158562367849
7RDY-zinc,165,-7.8136363636363635,-7.8,-7.2,-8.1,0.06260042283298098
7RDY-no-extra,743,-7.8090909090909095,-7.8,-7.3,-8.3,0.18456659619450333
7RDY-zinc,50,-7.806818181818182,-7.8,-7.4,-8.2,0.10669661733615214
7RDY-zinc,103,-7.806818181818182,-7.949999999999999,-7.2,-8.1,0.10716173361522183
7RDY-no-extra,710,-7.806818181818182,-7.85,-7.0,-8.5,0.2876268498942922
7RDY-no-extra,788,-7.806818181818182,-7.65,-7.3,-8.4,0.11181289640591988
7RDY-zinc,248,-7.804545454545456,-7.8500000000000005,-7.3,-8.3,0.25160676532769555
7RDY-no-extra,206,-7.804545454545454,-7.85,-7.0,-8.1,0.08090909090909168
7RDY-zinc,316,-7.804545454545454,-7.95,-6.6,-8.1,0.1618393234672303
7RDY-zinc,49,-7.804545454545454,-7.8,-7.1,-8.1,0.03067653276955604
7RDY-no-extra,284,-7.802272727272728,-7.800000000000001,-7.3,-8.4,0.2583668076109943
7RDY-zinc,131,-7.802272727272728,-7.9,-7.4,-8.0,0.04999471458773781
7RDY-zinc,691,-7.802272727272728,-7.65,-7.4,-8.2,0.06720401691331938
7RDY-zinc,542,-7.802272727272728,-7.8999999999999995,-6.9,-8.3,0.18348308668076083
7RDY-no-extra,33,-7.802272727272728,-7.5,-6.9,-8.4,0.23557610993657552
7RDY-zinc,896,-7.802272727272728,-7.8999999999999995,-6.6,-8.4,0.29418076109936636
7RDY-no-extra,596,-7.802272727272728,-7.8,-6.9,-8.5,0.12859936575052852
7RDY-no-extra,146,-7.802272727272728,-7.65,-7.0,-9.0,0.39557610993657566
7RDY-zinc,816,-7.8,-7.8,-7.5,-8.3,0.027441860465116295
7RDY-no-extra,987,-7.8,-7.85,-6.8,-8.5,0.304651162790698
7RDY-no-extra,945,-7.8,-7.8,-6.9,-8.2,0.13953488372092956
7RDY-no-extra,523,-7.8,-7.800000000000001,-7.7,-7.9,0.010232558139534938
7RDY-no-extra,381,-7.8,-8.05,-7.1,-9.0,0.3525581395348848
7RDY-zinc,637,-7.797727272727273,-7.9,-7.1,-8.4,0.18766913319238906
7RDY-no-extra,163,-7.797727272727273,-7.6,-7.5,-8.4,0.09418076109936573
7RDY-no-extra,9,-7.797727272727273,-7.9,-7.3,-8.2,0.020692389006342526
7RDY-zinc,968,-7.797727272727273,-7.8,-7.5,-8.0,0.0439482029598307
7RDY-zinc,576,-7.797727272727273,-7.8,-6.7,-8.8,0.8606923890063406
7RDY-no-extra,611,-7.797727272727272,-7.75,-7.4,-8.2,0.16208773784355152
7RDY-zinc,451,-7.795454545454546,-7.85,-7.1,-8.0,0.03811839323467228
7RDY-no-extra,246,-7.795454545454546,-7.9,-7.1,-8.1,0.04788583509513757
7RDY-zinc,232,-7.795454545454546,-7.8,-6.8,-8.2,0.11346723044397465
7RDY-zinc,656,-7.795454545454546,-7.85,-7.1,-8.2,0.1343974630021141
7RDY-zinc,771,-7.795454545454546,-7.75,-7.4,-8.4,0.16881606765327656
7RDY-no-extra,550,-7.795454545454546,-7.8,-6.9,-8.5,0.3213742071881596
7RDY-no-extra,193,-7.795454545454546,-7.8,-7.7,-7.9,0.005560253699788596
7RDY-no-extra,784,-7.795454545454546,-7.8,-7.3,-8.1,0.06230443974630101
7RDY-zinc,401,-7.794444444444445,-7.4,-7.4,-8.4,0.24053968253968264
7RDY-no-extra,322,-7.793181818181818,-7.85,-6.7,-8.8,0.9508826638477803
7RDY-no-extra,487,-7.790909090909091,-7.699999999999999,-7.1,-8.5,0.3701479915433404
7RDY-no-extra,951,-7.788636363636363,-7.699999999999999,-7.1,-8.3,0.25544926004228374
7RDY-no-extra,269,-7.788636363636363,-7.75,-7.2,-8.3,0.20103065539112072
7RDY-no-extra,986,-7.788636363636363,-7.95,-7.4,-8.0,0.07405391120507349
7RDY-zinc,904,-7.788636363636363,-7.8,-7.3,-8.2,0.17405391120507363
7RDY-zinc,703,-7.788636363636363,-7.65,-7.4,-9.5,0.24010042283298114
7RDY-no-extra,392,-7.786363636363637,-7.8999999999999995,-7.1,-8.5,0.34353065539112093
7RDY-zinc,237,-7.786363636363635,-7.800000000000001,-7.1,-8.2,0.11376321353065533
7RDY-no-extra,909,-7.784090909090909,-7.8,-7.2,-8.3,0.08881078224101471
7RDY-zinc,326,-7.784090909090909,-7.6,-6.7,-8.5,0.3678805496828759
7RDY-no-extra,966,-7.779545454545455,-7.85,-7.4,-8.1,0.07003699788583498
7RDY-no-extra,614,-7.779545454545455,-7.85,-7.0,-8.4,0.39887420718816136
7RDY-zinc,257,-7.779545454545455,-7.7,-7.1,-8.3,0.2663160676532769
7RDY-zinc,914,-7.777272727272727,-7.75,-7.6,-7.9,0.011099365750528502
7RDY-zinc,882,-7.7727272727272725,-7.949999999999999,-6.6,-8.5,0.41691331923890124
7RDY-zinc,339,-7.770454545454545,-7.8,-6.7,-8.5,0.5514323467230448
7RDY-zinc,790,-7.7681818181818185,-7.65,-7.3,-8.5,0.23849894291754783
7RDY-no-extra,980,-7.765909090909091,-7.8,-7.3,-8.0,0.04695031712473572
7RDY-zinc,41,-7.765909090909091,-7.7,-7.0,-8.1,0.06695031712473576
7RDY-no-extra,350,-7.763636363636365,-7.7,-7.5,-8.1,0.022832980972515883
7RDY-no-extra,854,-7.763636363636365,-7.8,-7.1,-7.9,0.035391120507399655
7RDY-zinc,891,-7.763636363636365,-7.7,-7.4,-8.1,0.04841437632135307
7RDY-zinc,447,-7.763636363636365,-7.75,-6.8,-8.4,0.2772515856236789
7RDY-no-extra,1,-7.761363636363637,-7.75,-6.9,-8.5,0.39265856236786517
7RDY-zinc,205,-7.761363636363637,-7.800000000000001,-7.3,-8.0,0.02475158562367885
7RDY-zinc,138,-7.761363636363637,-7.800000000000001,-6.9,-8.5,0.4349841437632146
7RDY-zinc,370,-7.761363636363637,-7.85,-7.6,-8.0,0.02521670190274861
7RDY-zinc,406,-7.754545454545454,-7.75,-6.7,-8.5,0.27276955602536973
7RDY-no-extra,236,-7.754545454545454,-8.1,-6.8,-8.5,0.5350951374207199
7RDY-no-extra,804,-7.754545454545454,-7.699999999999999,-7.1,-8.2,0.06486257928118397
7RDY-no-extra,112,-7.752272727272728,-7.65,-7.4,-8.2,0.1262737843551796
7RDY-zinc,328,-7.752272727272728,-7.8,-6.9,-8.2,0.10952959830866796
7RDY-no-extra,73,-7.75,-7.7,-7.4,-8.2,0.09139534883720922
7RDY-no-extra,181,-7.75,-7.75,-7.6,-7.9,0.02302325581395351
7RDY-no-extra,64,-7.75,-7.65,-7.4,-8.2,0.11511627906976706
7RDY-no-extra,526,-7.745454545454546,-7.8,-7.0,-8.2,0.08858350951374211
7RDY-no-extra,929,-7.745454545454546,-7.7,-6.9,-8.5,0.5760253699788586
7RDY-zinc,130,-7.743181818181818,-7.75,-6.6,-8.4,0.37692917547568766
7RDY-zinc,591,-7.743181818181818,-7.9,-6.5,-8.5,0.3564640591966176
7RDY-no-extra,716,-7.743181818181818,-7.75,-7.5,-8.2,0.03088266384778004
7RDY-no-extra,570,-7.740909090909091,-7.7,-6.9,-8.5,0.44619450317124815
7RDY-zinc,302,-7.740909090909091,-7.75,-6.8,-8.6,0.755961945031712
7RDY-no-extra,677,-7.740909090909091,-7.65,-7.5,-8.3,0.042938689217759014
7RDY-zinc,409,-7.740909090909091,-7.699999999999999,-7.4,-8.1,0.03735729386892184
7RDY-no-extra,680,-7.736363636363637,-7.5,-6.7,-8.3,0.23771670190274863
7RDY-zinc,590,-7.736363636363637,-8.15,-6.1,-8.4,0.5684143763213532
7RDY-no-extra,321,-7.734090909090909,-7.75,-6.9,-8.1,0.1427642706131078
7RDY-zinc,685,-7.734090909090909,-7.8,-7.1,-8.0,0.10136892177589853
7RDY-zinc,517,-7.7318181818181815,-7.75,-7.3,-8.4,0.1524524312896405
7RDY-no-extra,926,-7.7318181818181815,-7.8,-6.8,-8.4,0.4454756871035942
7RDY-no-extra,983,-7.729545454545454,-7.75,-7.3,-8.3,0.1839904862579281
7RDY-zinc,797,-7.7272727272727275,-7.4,-6.8,-8.5,0.30668076109936565
7RDY-zinc,405,-7.7272727272727275,-7.8,-7.3,-8.0,0.08342494714587743
7RDY-no-extra,901,-7.7272727272727275,-7.9,-6.9,-8.5,0.4964482029598307
7RDY-no-extra,207,-7.725,-7.65,-7.2,-8.2,0.06610465116279064
7RDY-zinc,16,-7.718181818181819,-7.7,-7.5,-8.1,0.051754756871035965
7RDY-zinc,522,-7.718181818181818,-7.6,-7.3,-8.3,0.1838477801268497
7RDY-no-extra,264,-7.715909090909091,-7.7,-7.0,-8.4,0.039973572938689216
7RDY-zinc,150,-7.715909090909091,-7.85,-6.7,-8.0,0.11067124735729403
7RDY-zinc,981,-7.715909090909091,-8.0,-6.8,-8.5,0.43160147991543313
7RDY-zinc,108,-7.715909090909091,-7.7,-7.5,-8.2,0.04648520084566591
7RDY-no-extra,744,-7.715909090909091,-7.5,-7.4,-8.1,0.07811310782241004
7RDY-zinc,215,-7.715909090909091,-7.75,-7.6,-7.8,0.008345665961945043
7RDY-no-extra,608,-7.713636363636363,-7.699999999999999,-7.5,-7.9,0.03376321353065578
7RDY-zinc,785,-7.713636363636363,-7.7,-6.9,-7.9,0.0519027484143763
7RDY-no-extra,729,-7.711363636363637,-7.75,-7.1,-8.3,0.2689376321353069
7RDY-zinc,89,-7.711363636363637,-7.7,-7.5,-8.0,0.008937632135306522
7RDY-zinc,845,-7.711363636363637,-7.5,-7.3,-8.2,0.13079809725158525
7RDY-no-extra,694,-7.711363636363637,-7.65,-7.5,-7.9,0.023821353065539116
7RDY-zinc,307,-7.70909090909091,-7.699999999999999,-6.9,-8.3,0.3575898520084563
7RDY-no-extra,602,-7.709090909090909,-7.699999999999999,-7.0,-8.5,0.3729386892177597
7RDY-zinc,20,-7.709090909090909,-7.550000000000001,-7.2,-8.3,0.26921775898520095
7RDY-no-extra,119,-7.709090909090909,-7.9,-6.4,-8.7,0.6273572938689223
7RDY-no-extra,638,-7.706818181818182,-7.75,-7.5,-8.0,0.03320824524312883
7RDY-no-extra,495,-7.706818181818182,-7.5,-7.3,-8.6,0.1397198731501055
7RDY-zinc,266,-7.706818181818181,-8.0,-7.1,-8.2,0.20809196617336145
7RDY-no-extra,715,-7.704545454545454,-7.550000000000001,-7.0,-8.5,0.2999788583509511
7RDY-zinc,923,-7.704545454545454,-7.9,-6.9,-8.2,0.17253699788583354
7RDY-no-extra,239,-7.704545454545454,-7.65,-6.8,-8.8,0.839978858350951
7RDY-zinc,942,-7.702272727272728,-7.7,-7.1,-8.4,0.37139006342494674
7RDY-no-extra,647,-7.702272727272727,-7.65,-7.3,-8.1,0.07232029598308654
7RDY-zinc,38,-7.7,-7.6499999999999995,-6.9,-8.4,0.3846511627906985
7RDY-no-extra,379,-7.697727272727272,-7.65,-7.5,-8.0,0.04069238900634262
7RDY-no-extra,282,-7.697727272727272,-7.699999999999999,-6.6,-8.7,1.0281342494714574
