proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-no-extra,965,0,-6.8,0.000,0.000
7RDY-no-extra,965,1,-6.8,0.000,0.000
7RDY-no-extra,965,2,-6.8,0.000,0.000
7RDY-no-extra,965,3,-6.8,0.000,0.000
7RDY-no-extra,965,4,-6.8,0.000,0.000
7RDY-no-extra,965,5,-6.8,0.000,0.000
7RDY-no-extra,965,6,-6.8,0.000,0.000
7RDY-no-extra,965,7,-6.8,0.000,0.000
7RDY-no-extra,965,8,-6.8,0.000,0.000
7RDY-no-extra,965,9,-6.8,0.000,0.000
7RDY-no-extra,965,10,-6.8,0.000,0.000
7RDY-no-extra,97,0,-8.5,0.000,0.000
7RDY-no-extra,97,1,-8.5,0.000,0.000
7RDY-no-extra,97,2,-8.0,0.000,0.000
7RDY-no-extra,97,3,-8.5,0.000,0.000
7RDY-no-extra,97,4,-8.5,0.000,0.000
7RDY-no-extra,97,5,-8.6,0.000,0.000
7RDY-no-extra,97,6,-8.6,0.000,0.000
7RDY-no-extra,97,7,-8.5,0.000,0.000
7RDY-no-extra,97,8,-8.6,0.000,0.000
7RDY-no-extra,97,9,-8.5,0.000,0.000
7RDY-no-extra,97,10,-8.5,0.000,0.000
7RDY-no-extra,947,0,-7.2,0.000,0.000
7RDY-no-extra,947,1,-7.2,0.000,0.000
7RDY-no-extra,947,2,-7.2,0.000,0.000
7RDY-no-extra,947,3,-7.2,0.000,0.000
7RDY-no-extra,947,4,-7.2,0.000,0.000
7RDY-no-extra,947,5,-7.2,0.000,0.000
7RDY-no-extra,947,6,-7.2,0.000,0.000
7RDY-no-extra,947,7,-7.2,0.000,0.000
7RDY-no-extra,947,8,-7.2,0.000,0.000
7RDY-no-extra,947,9,-7.2,0.000,0.000
7RDY-no-extra,947,10,-7.2,0.000,0.000
7RDY-no-extra,999,0,-7.6,0.000,0.000
7RDY-no-extra,999,1,-7.6,0.000,0.000
7RDY-no-extra,999,2,-7.0,0.000,0.000
7RDY-no-extra,999,3,-7.6,0.000,0.000
7RDY-no-extra,999,4,-7.6,0.000,0.000
7RDY-no-extra,999,5,-7.6,0.000,0.000
7RDY-no-extra,999,6,-7.0,0.000,0.000
7RDY-no-extra,999,7,-7.6,0.000,0.000
7RDY-no-extra,999,8,-7.6,0.000,0.000
7RDY-no-extra,999,9,-7.6,0.000,0.000
7RDY-no-extra,999,10,-7.6,0.000,0.000
7RDY-zinc,95,0,-7.9,0.000,0.000
7RDY-zinc,95,1,-7.9,0.000,0.000
7RDY-zinc,95,2,-7.9,0.000,0.000
7RDY-zinc,95,3,-7.9,0.000,0.000
7RDY-zinc,95,4,-8.0,0.000,0.000
7RDY-zinc,95,5,-7.9,0.000,0.000
7RDY-zinc,95,6,-7.9,0.000,0.000
7RDY-zinc,95,7,-7.9,0.000,0.000
7RDY-zinc,95,8,-7.9,0.000,0.000
7RDY-zinc,95,9,-7.8,0.000,0.000
7RDY-zinc,95,10,-7.9,0.000,0.000
7RDY-no-extra,940,0,-8.3,0.000,0.000
7RDY-no-extra,940,1,-8.3,0.000,0.000
7RDY-no-extra,940,2,-8.3,0.000,0.000
7RDY-no-extra,940,3,-8.2,0.000,0.000
7RDY-no-extra,940,4,-8.2,0.000,0.000
7RDY-no-extra,940,5,-8.3,0.000,0.000
7RDY-no-extra,940,6,-8.3,0.000,0.000
7RDY-no-extra,940,7,-8.2,0.000,0.000
7RDY-no-extra,940,8,-8.2,0.000,0.000
7RDY-no-extra,940,9,-8.2,0.000,0.000
7RDY-no-extra,940,10,-8.3,0.000,0.000
7RDY-zinc,927,0,-7.5,0.000,0.000
7RDY-zinc,927,1,-7.4,0.000,0.000
7RDY-zinc,927,2,-7.5,0.000,0.000
7RDY-zinc,927,3,-7.5,0.000,0.000
7RDY-zinc,927,4,-7.4,0.000,0.000
7RDY-zinc,927,5,-7.4,0.000,0.000
