proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-no-extra,426,0,-8.1,0.000,0.000
7RDY-no-extra,426,1,-8.1,0.000,0.000
7RDY-no-extra,426,2,-8.1,0.000,0.000
7RDY-no-extra,426,3,-8.1,0.000,0.000
7RDY-no-extra,426,4,-8.1,0.000,0.000
7RDY-no-extra,426,5,-8.1,0.000,0.000
7RDY-no-extra,426,6,-8.1,0.000,0.000
7RDY-no-extra,426,7,-8.1,0.000,0.000
7RDY-no-extra,426,8,-8.1,0.000,0.000
7RDY-no-extra,426,9,-8.1,0.000,0.000
7RDY-no-extra,426,10,-8.1,0.000,0.000
7RDY-no-extra,375,0,-8.4,0.000,0.000
7RDY-no-extra,375,1,-8.4,0.000,0.000
7RDY-no-extra,375,2,-8.4,0.000,0.000
7RDY-no-extra,375,3,-8.4,0.000,0.000
7RDY-no-extra,375,4,-8.3,0.000,0.000
7RDY-no-extra,375,5,-8.3,0.000,0.000
7RDY-no-extra,375,6,-8.4,0.000,0.000
7RDY-no-extra,375,7,-8.4,0.000,0.000
7RDY-no-extra,375,8,-8.4,0.000,0.000
7RDY-no-extra,375,9,-8.4,0.000,0.000
7RDY-no-extra,375,10,-8.4,0.000,0.000
7RDY-no-extra,394,0,-7.7,0.000,0.000
7RDY-no-extra,394,1,-7.9,0.000,0.000
7RDY-no-extra,394,2,-7.9,0.000,0.000
7RDY-no-extra,394,3,-7.9,0.000,0.000
7RDY-no-extra,394,4,-7.9,0.000,0.000
7RDY-no-extra,394,5,-7.9,0.000,0.000
7RDY-no-extra,394,6,-7.9,0.000,0.000
7RDY-no-extra,394,7,-7.9,0.000,0.000
7RDY-no-extra,394,8,-7.9,0.000,0.000
7RDY-no-extra,394,9,-7.8,0.000,0.000
7RDY-no-extra,394,10,-7.7,0.000,0.000
7RDY-zinc,389,0,-7.4,0.000,0.000
7RDY-zinc,389,1,-7.4,0.000,0.000
7RDY-zinc,389,2,-7.4,0.000,0.000
7RDY-zinc,389,3,-7.0,0.000,0.000
7RDY-zinc,389,4,-7.0,0.000,0.000
7RDY-zinc,389,5,-7.4,0.000,0.000
7RDY-zinc,389,6,-7.0,0.000,0.000
7RDY-zinc,389,7,-7.0,0.000,0.000
7RDY-zinc,389,8,-7.3,0.000,0.000
7RDY-zinc,389,9,-6.9,0.000,0.000
7RDY-zinc,389,10,-7.4,0.000,0.000
7RDY-no-extra,430,0,-8.0,0.000,0.000
7RDY-no-extra,430,1,-8.1,0.000,0.000
7RDY-no-extra,430,2,-8.1,0.000,0.000
7RDY-no-extra,430,3,-8.0,0.000,0.000
7RDY-no-extra,430,4,-8.0,0.000,0.000
7RDY-no-extra,430,5,-8.1,0.000,0.000
7RDY-no-extra,430,6,-8.0,0.000,0.000
7RDY-no-extra,430,7,-8.1,0.000,0.000
7RDY-no-extra,430,8,-8.0,0.000,0.000
7RDY-no-extra,430,9,-8.1,0.000,0.000
7RDY-no-extra,430,10,-8.0,0.000,0.000
7RDY-zinc,421,0,-8.1,0.000,0.000
7RDY-zinc,421,1,-8.1,0.000,0.000
7RDY-zinc,421,2,-8.0,0.000,0.000
7RDY-zinc,421,3,-8.1,0.000,0.000
7RDY-zinc,421,4,-8.1,0.000,0.000
7RDY-zinc,421,5,-8.1,0.000,0.000
7RDY-zinc,421,6,-8.1,0.000,0.000
7RDY-zinc,421,7,-8.1,0.000,0.000
7RDY-zinc,421,8,-8.1,0.000,0.000
7RDY-zinc,421,9,-8.1,0.000,0.000
7RDY-zinc,421,10,-8.1,0.000,0.000
7RDY-no-extra,439,0,-7.9,0.000,0.000
7RDY-no-extra,439,1,-7.9,0.000,0.000
7RDY-no-extra,439,2,-7.9,0.000,0.000
7RDY-no-extra,439,3,-7.9,0.000,0.000
7RDY-no-extra,439,4,-7.9,0.000,0.000
7RDY-no-extra,439,5,-7.9,0.000,0.000
7RDY-no-extra,439,6,-7.9,0.000,0.000
7RDY-no-extra,439,7,-7.9,0.000,0.000
7RDY-no-extra,439,8,-7.9,0.000,0.000
7RDY-no-extra,439,9,-7.9,0.000,0.000
7RDY-no-extra,439,10,-7.9,0.000,0.000
7RDY-no-extra,415,0,-8.5,0.000,0.000
7RDY-no-extra,415,1,-8.2,0.000,0.000
7RDY-no-extra,415,2,-8.5,0.000,0.000
7RDY-no-extra,415,3,-8.7,0.000,0.000
7RDY-no-extra,415,4,-8.2,0.000,0.000
7RDY-no-extra,415,5,-8.2,0.000,0.000
7RDY-no-extra,415,6,-8.2,0.000,0.000
7RDY-no-extra,415,7,-8.2,0.000,0.000
7RDY-no-extra,415,8,-8.2,0.000,0.000
7RDY-no-extra,415,9,-8.2,0.000,0.000
7RDY-no-extra,415,10,-8.5,0.000,0.000
7RDY-zinc,438,0,-7.3,0.000,0.000
7RDY-zinc,438,1,-8.2,0.000,0.000
7RDY-zinc,438,2,-8.1,0.000,0.000
7RDY-zinc,438,3,-8.2,0.000,0.000
7RDY-zinc,438,4,-7.9,0.000,0.000
7RDY-zinc,438,5,-8.2,0.000,0.000
7RDY-zinc,438,6,-7.5,0.000,0.000
7RDY-zinc,438,7,-8.2,0.000,0.000
7RDY-zinc,438,8,-8.2,0.000,0.000
7RDY-zinc,438,9,-8.1,0.000,0.000
7RDY-zinc,438,10,-7.3,0.000,0.000
7RDY-zinc,45,0,-8.5,0.000,0.000
7RDY-zinc,45,1,-8.5,0.000,0.000
7RDY-zinc,45,2,-8.3,0.000,0.000
7RDY-zinc,45,3,-8.5,0.000,0.000
7RDY-zinc,45,4,-8.5,0.000,0.000
7RDY-zinc,45,5,-8.5,0.000,0.000
7RDY-zinc,45,6,-8.5,0.000,0.000
7RDY-zinc,45,7,-8.5,0.000,0.000
7RDY-zinc,45,8,-8.5,0.000,0.000
7RDY-zinc,45,9,-8.5,0.000,0.000
7RDY-zinc,45,10,-8.5,0.000,0.000
7RDY-zinc,429,0,-8.4,0.000,0.000
