ID, NRGDock Score
Z7609257257,-2600473.5
Z2229435051,-2600417.75
PV-008513607654,-2600170.75
PV-007353668692,-2600066.75
Z4661541865,-2600025.0
Z2221050506,-2600008.5
Z7746847469,-2599981.5
PV-007453808793,-2599917.25
PV-007870564025,-2599888.5
PV-008279072514,-2599876.75
Z5278850065,-2599719.0
PV-006499709827,-2599706.25
PV-007611930768,-2599558.75
Z7672644196,-2599468.5
Z7746814917,-2599365.75
PV-007504123046,-2599334.75
PV-004445252383,-2599209.0
Z1442208058,-2599184.25
Z7731306899,-2599065.75
PV-008686440923,-2599046.25
PV-007573978622,-2599030.25
PV-006891768681,-2598930.75
Z1318734244,-2598902.75
PV-008113368669,-2598843.25
PV-006662541138,-2598802.25
Z1585030074,-2598709.5
PV-008157941495,-2598642.0
PV-004230396389,-2598533.0
Z2175605740,-2598533.0
PV-006155848739,-2598480.25
PV-008242433213,-2598427.25
Z1585033665,-2598395.25
PV-007131001932,-2598379.25
Z7580284247,-2598366.75
PV-008052981583,-2598216.75
Z7689830638,-2598198.0
PV-005388978473,-2598131.25
PV-007660302198,-2598121.0
PV-006825991639,-2598112.75
Z1174681135,-2598095.5
PV-007985145693,-2598012.75
PV-005127221524,-2597949.5
PV-008661758774,-2597887.25
Z1919855189,-2597879.75
PV-006873818182,-2597727.0
PV-007500744303,-2597704.0
Z1161338397,-2597660.75
PV-007993511559,-2597646.5
Z1547747385,-2597369.5
PV-008303639954,-2597334.25
PV-008879072596,-2597322.75
PV-004577461387,-2597289.5
Z1952424821,-2597183.25
Z1518503936,-2597181.75
PV-008630723351,-2597178.75
PV-006122914105,-2597148.5
Z7654010525,-2597145.25
PV-009419305245,-2597134.25
PV-006253346105,-2597119.25
PV-009738697860,-2596998.25
PV-008287843364,-2596995.75
PV-008739636946,-2596978.5
Z1250848385,-2596917.75
PV-009599661094,-2596891.25
Z1671205435,-2596883.0
PV-008516179915,-2596846.75
Z7689829826,-2596834.5
Z1172698307,-2596549.0
PV-004589019059,-2596547.5
Z7579154945,-2596537.25
PV-004982442930,-2596513.0
PV-009952258718,-2596439.25
PV-009330939494,-2596347.0
PV-009476221522,-2596279.5
PV-006785142852,-2596249.5
Z7578882817,-2596180.25
PV-008624734885,-2596157.75
Z1618574970,-2596154.75
PV-005029790916,-2596128.5
Z3716940917,-2596124.0
PV-004915602050,-2596113.25
PV-009848177759,-2596096.5
PV-006882293207,-2596050.5
PV-007438352093,-2595954.75
PV-008324357237,-2595909.0
PV-007309052284,-2595870.0
Z7707339419,-2595830.5
PV-008659830177,-2595794.0
Z1874317180,-2595781.5
PV-005867452671,-2595721.25
PV-010059315496,-2595685.5
PV-009111805588,-2595653.75
PV-008131041597,-2595652.5
PV-009660431252,-2595642.25
PV-007402902108,-2595614.0
Z7599962604,-2595555.5
PV-005393247450,-2595424.75
PV-009035986607,-2595404.5
PV-006268434220,-2595365.75
Z7740390213,-2595293.0
PV-007158229887,-2595292.5
Z1639209245,-2595194.75
Z1314682551,-2595159.5
PV-007600358002,-2595137.0
PV-009041786588,-2595019.25
PV-009129011434,-2594977.0
PV-004810232828,-2594943.75
Z7600003957,-2594893.0
PV-008470323946,-2594821.5
PV-007973172763,-2594760.75
PV-006219684424,-2594739.75
PV-006909824060,-2594553.75
PV-005917241839,-2594538.75
Z7628461248,-2594407.0
Z1784514881,-2594333.5
PV-005420431166,-2594280.25
PV-008904385611,-2594277.75
PV-004547330245,-2594223.5
Z1510009879,-2594126.0
Z1481661788,-2593987.0
Z1900947563,-2593985.0
PV-009830767107,-2593956.0
PV-009872755455,-2593779.25
Z1534155703,-2593761.25
Z976515588,-2593745.0
PV-004551221005,-2593732.0
PV-006504554368,-2593552.5
PV-008354264050,-2593535.5
PV-006381933832,-2593496.5
PV-006889462930,-2593414.25
PV-005770960121,-2593204.5
PV-008264835132,-2593122.25
Z7693478334,-2593103.0
Z1700341826,-2593061.0
PV-008806911539,-2593008.0
PV-007996233201,-2592990.0
PV-009321392456,-2592868.5
PV-009979814067,-2592778.0
Z1318841820,-2592713.5
PV-008787925420,-2592683.0
PV-010066687009,-2592604.5
PV-007277020835,-2592596.75
Z1177717275,-2592586.75
PV-007898235984,-2592491.25
Z7593899199,-2592322.25
PV-009345052696,-2592307.0
PV-009894568309,-2592215.25
PV-006864175176,-2592095.0
PV-008826972373,-2591987.5
PV-009802152856,-2591905.5
PV-004267675917,-2591822.75
PV-006603206729,-2591809.25
Z1488949764,-2591766.0
Z4984262651,-2591762.5
PV-005158094861,-2591660.0
PV-009791000503,-2591595.25
PV-008815540729,-2591475.25
Z1929573649,-2591470.5
PV-009328594312,-2591458.75
Z6739531713,-2591455.25
PV-009005105192,-2591426.25
PV-008947599615,-2591373.0
PV-010082671793,-2591253.75
PV-010064925593,-2591237.25
PV-010034278159,-2591184.0
PV-007168338831,-2591175.5
PV-008345023123,-2591121.0
PV-008770521446,-2591120.5
Z1442211060,-2591078.25
Z5278867897,-2591047.25
PV-009630128412,-2591043.5
PV-009743600249,-2590970.0
PV-004941765180,-2590933.75
Z1289509063,-2590918.0
PV-008412497217,-2590791.75
PV-005485712030,-2590778.75
PV-008523738180,-2590694.5
PV-009608787896,-2590665.25
PV-007141884251,-2590599.25
Z3824428736,-2590557.5
PV-004460975483,-2590541.25
PV-007715811136,-2590533.25
PV-008418141641,-2590459.25
Z7593928694,-2590447.75
PV-006995145897,-2590381.75
PV-009538273149,-2590376.75
PV-007721330736,-2590339.0
PV-008738710903,-2590329.25
PV-007237792450,-2590236.0
PV-002147774493,-2589971.0
PV-009662480198,-2589958.5
PV-002143032533,-2589958.25
PV-008768944068,-2589890.0
PV-004633075468,-2589880.0
PV-006783939585,-2589877.25
PV-004484098179,-2589835.0
PV-009810328806,-2589830.0
Z1643276263,-2589759.5
PV-005791398986,-2589728.0
PV-008036081420,-2589697.25
PV-008568608535,-2589674.25
PV-007048636681,-2589653.75
PV-007927891664,-2589612.25
PV-008814253678,-2589573.5
PV-007030454974,-2589565.75
PV-006948729627,-2589565.5
Z7706063745,-2589513.25
PV-009985551641,-2589499.0
Z1212220733,-2589410.75
Z1488292078,-2589357.5
Z1335423178,-2589270.25
PV-004458887518,-2589211.25
PV-008744943593,-2589202.75
PV-005031175227,-2589120.5
Z1550056955,-2589068.0
PV-005477681164,-2589037.0
PV-009772967440,-2588965.5
PV-009604775795,-2588854.25
PV-006635273974,-2588810.75
PV-005345131221,-2588769.75
PV-009564173070,-2588711.0
PV-009906523822,-2588699.5
PV-010091893115,-2588617.25
Z1874370270,-2588587.0
PV-009353822983,-2588553.25
PV-006456788619,-2588499.25
Z1556505012,-2588472.75
PV-009217528487,-2588446.75
Z2184199200,-2588366.75
Z2198106331,-2588343.5
PV-007850586922,-2588312.5
PV-006851683463,-2588258.25
Z7787593608,-2588189.0
PV-007697563940,-2588117.75
PV-008441167865,-2588099.25
PV-007217303693,-2588090.25
PV-008247778832,-2588051.0
PV-007344954102,-2588038.25
PV-009436175127,-2588020.0
PV-009968748485,-2587926.75
PV-010003508160,-2587889.0
Z5278898150,-2587683.75
PV-004234493344,-2587670.25
PV-008275121083,-2587616.25
PV-009446139560,-2587556.0
PV-009421224997,-2587530.25
PV-009534710882,-2587504.75
Z7586481967,-2587492.75
Z811248892,-2587423.25
PV-008076747625,-2587368.5
PV-009458543566,-2587263.5
Z1510877048,-2587244.25
PV-007541807030,-2587240.25
Z2196000774,-2587239.5
Z5017224812,-2587148.0
PV-008896214782,-2587084.5
PV-007243617011,-2587056.0
Z4493290080,-2586836.5
PV-007851594710,-2586824.5
Z1952780980,-2586683.0
PV-008787871459,-2586641.0
PV-009287029784,-2586623.25
PV-004451411244,-2586547.75
Z7594636026,-2586526.5
PV-007123634077,-2586498.25
PV-007291776858,-2586486.25
PV-007784464954,-2586330.25
PV-008309036206,-2586317.75
Z3336726966,-2586292.25
PV-008788266451,-2586281.75
PV-006724161626,-2586253.75
PV-006506867214,-2586237.5
PV-008483322887,-2586237.0
PV-006717109750,-2586138.0
Z1867688214,-2586130.5
Z2203010816,-2586079.5
PV-007295731213,-2586035.0
Z7706041318,-2585988.0
PV-006475213732,-2585972.5
Z1161337077,-2585963.75
PV-005123743158,-2585861.25
PV-004706310420,-2585767.25
PV-006800809655,-2585754.5
PV-006152547539,-2585732.75
PV-008097123795,-2585689.25
Z1625429331,-2585646.5
PV-007608936563,-2585609.25
PV-004658419166,-2585543.25
Z1334416652,-2585534.0
PV-009068879861,-2585525.0
PV-006901658890,-2585519.25
PV-007255812147,-2585468.5
PV-007492019145,-2585455.75
Z2221862394,-2585379.5
Z7587583712,-2585371.0
Z5278847876,-2585343.5
PV-008205907179,-2585306.0
PV-008874947544,-2585294.5
PV-004422214001,-2585291.0
PV-005477181364,-2585228.5
PV-009309675749,-2585132.25
PV-004493863856,-2585012.25
PV-008330502314,-2584992.75
PV-009432754195,-2584982.0
Z5010469758,-2584953.25
PV-009693519080,-2584952.5
Z287793166,-2584950.75
PV-006087623816,-2584933.5
Z7696546321,-2584925.25
PV-005944110430,-2584908.5
Z7629006122,-2584898.0
PV-005026144938,-2584863.25
PV-006781471903,-2584767.5
PV-007461352477,-2584760.25
PV-008850710529,-2584748.0
PV-005477031800,-2584678.0
PV-009149839371,-2584648.0
Z7689842093,-2584558.0
PV-008973669840,-2584538.5
PV-008424689015,-2584452.25
PV-005598488743,-2584399.25
Z7599897684,-2584375.0
PV-006482793484,-2584294.25
Z1550169158,-2584267.25
PV-009031563362,-2584174.5
PV-006929433700,-2584145.75
PV-002392537418,-2584102.5
Z1697380698,-2584070.0
PV-008042305957,-2584046.0
PV-007292076173,-2584013.5
PV-008035597109,-2583879.5
PV-005792027347,-2583831.75
PV-004556436922,-2583800.25
PV-007440724804,-2583777.75
PV-006877558489,-2583753.25
PV-007605700838,-2583729.25
PV-009345396417,-2583677.5
Z7600387322,-2583665.75
PV-008952153920,-2583589.25
PV-005034996285,-2583506.25
PV-007625643231,-2583409.25
PV-009736056103,-2583400.0
Z1273656095,-2583323.25
PV-005359429148,-2583245.0
PV-005058106246,-2583219.5
PV-009585054721,-2583197.5
PV-009581321974,-2583111.5
PV-008816725006,-2583085.5
PV-010032356198,-2583067.75
PV-008397232529,-2583042.75
PV-006182034083,-2583033.75
PV-008239555929,-2582986.25
PV-008769241576,-2582968.5
PV-008824969728,-2582870.5
PV-005401565559,-2582806.25
Z7587526729,-2582788.0
PV-008420469573,-2582760.0
Z1467407159,-2582759.5
PV-009841716007,-2582733.5
Z1390781885,-2582683.5
PV-008623299078,-2582583.0
PV-008218380829,-2582555.0
PV-007311531296,-2582545.0
PV-010008740791,-2582528.25
Z7654500884,-2582522.75
Z7679000797,-2582463.75
PV-007862403751,-2582452.75
PV-008425259692,-2582446.25
PV-009001011964,-2582443.5
PV-008148404554,-2582400.25
Z1318776519,-2582348.25
Z7678078127,-2582325.0
PV-007943162635,-2582270.5
Z1629671999,-2582230.0
PV-008542894756,-2582223.5
PV-006205580805,-2582210.25
PV-007865178556,-2582168.25
PV-008853804780,-2582123.75
PV-010089317108,-2581959.0
PV-008998143280,-2581944.0
PV-008187012737,-2581928.5
PV-007233833448,-2581871.75
PV-005411701159,-2581869.75
PV-006898632330,-2581838.75
Z1689942369,-2581831.75
PV-008041632349,-2581813.25
PV-004886514680,-2581803.75
PV-007157227082,-2581761.0
PV-008740777000,-2581747.0
PV-008120999645,-2581573.5
Z1539784843,-2581519.75
PV-007847778518,-2581500.25
Z7590369026,-2581427.5
PV-006866100105,-2581261.25
PV-009691308081,-2581200.25
Z2229435643,-2581175.0
PV-009312625272,-2581164.5
Z792006738,-2581133.75
PV-008593448380,-2581094.75
PV-006954769734,-2581062.75
Z5278954954,-2581011.25
Z7585564907,-2581006.0
PV-009714990126,-2580990.0
Z1700204990,-2580982.75
PV-009351086667,-2580919.25
PV-007281806674,-2580874.25
PV-004697377176,-2580873.0
PV-007924084670,-2580835.5
PV-007044829557,-2580813.25
PV-007751963454,-2580791.25
PV-006377893649,-2580749.5
PV-006978426204,-2580746.25
PV-006955871982,-2580661.75
PV-007556341347,-2580657.5
PV-008760224256,-2580603.25
PV-007170329457,-2580600.75
PV-009394525668,-2580583.0
Z1416652911,-2580559.75
PV-008764066299,-2580533.5
PV-008928785848,-2580490.5
PV-009276658297,-2580482.0
PV-006703938630,-2580441.25
Z7791827638,-2580435.5
PV-007913677462,-2580427.0
Z5278953764,-2580372.25
PV-008144934303,-2580345.75
Z7706050127,-2580313.0
PV-005804599967,-2580300.75
PV-007143830011,-2580287.0
PV-008200861655,-2580269.5
PV-008059999654,-2580257.75
PV-008519703614,-2579996.75
PV-008034859702,-2579995.75
PV-008668569906,-2579948.75
Z1539067214,-2579915.0
PV-008771276300,-2579873.5
PV-008915146108,-2579684.75
Z7662495364,-2579640.0
PV-006934417046,-2579623.25
Z2225609615,-2579557.0
PV-004463029300,-2579539.75
PV-009637353537,-2579533.0
PV-006844250954,-2579493.25
PV-008933202874,-2579489.0
PV-004339929411,-2579406.0
Z1324760536,-2579403.25
PV-006169007730,-2579327.75
Z7797148111,-2579311.75
PV-006698031372,-2579289.5
PV-008075437548,-2579250.5
Z1375268745,-2579228.75
Z7600343849,-2579154.75
PV-006893161166,-2579129.0
PV-004430486917,-2579117.25
Z7593900927,-2578995.25
Z2229382194,-2578967.25
PV-007683465785,-2578960.25
PV-009345594719,-2578945.0
Z7580282927,-2578935.5
PV-008995441376,-2578932.75
PV-009786687548,-2578874.5
PV-009380339978,-2578846.5
Z1314226103,-2578801.5
Z1313041675,-2578730.0
Z7599817351,-2578729.75
PV-004445837947,-2578728.75
PV-008852435885,-2578692.25
PV-006083756940,-2578650.0
Z7740396247,-2578648.5
PV-009205180863,-2578607.5
PV-008588651595,-2578551.5
PV-007593129928,-2578545.75
PV-007326613811,-2578537.25
Z1260926770,-2578536.25
Z1445186965,-2578510.0
Z7610342650,-2578500.25
PV-002351766399,-2578449.5
PV-008773542019,-2578437.25
PV-006864068612,-2578423.75
Z7694161172,-2578398.0
PV-007582089397,-2578376.75
PV-007690658664,-2578376.75
PV-006648590099,-2578289.25
Z2201121761,-2578280.0
PV-005263030792,-2578260.25
Z1671197219,-2578252.5
Z1654222770,-2578238.5
Z1517295911,-2578194.75
PV-005638705721,-2578158.75
PV-008768765475,-2578152.0
PV-009896823861,-2578076.75
PV-010011210252,-2578013.5
Z1481660937,-2577920.5
PV-007311858136,-2577912.5
PV-007592813866,-2577907.0
PV-002524886946,-2577905.5
PV-008619750449,-2577871.75
Z1890273108,-2577811.5
PV-009051442793,-2577754.5
PV-007621473328,-2577612.25
PV-007614778357,-2577607.0
PV-007283725610,-2577566.25
PV-006138977570,-2577565.25
PV-009940363302,-2577541.75
PV-008495245747,-2577457.5
PV-007882799499,-2577391.5
PV-004300893987,-2577366.75
PV-005204100508,-2577295.0
Z1817102119,-2577292.5
Z7610342728,-2577251.75
PV-006636559005,-2577184.75
Z4493368549,-2577081.0
Z1894840383,-2577047.0
PV-008933917045,-2577046.0
PV-006049806942,-2577032.25
PV-007917483933,-2577020.0
Z7593852481,-2576933.5
PV-002094162608,-2576931.5
PV-009588424088,-2576929.0
Z7794860624,-2576867.0
PV-005620408237,-2576856.0
PV-008950961051,-2576780.75
PV-009696297147,-2576713.75
Z1180219650,-2576637.5
Z4987431076,-2576613.25
PV-006781589323,-2576600.75
PV-006964622666,-2576554.25
Z1679974519,-2576523.75
Z7746822276,-2576481.0
Z1578506624,-2576474.75
PV-008466844460,-2576465.75
PV-007728433560,-2576461.0
PV-006193806748,-2576366.75
PV-008231186683,-2576286.0
Z1275683963,-2576213.0
PV-006412093712,-2576182.25
PV-004708351048,-2576117.25
Z4984256252,-2576108.0
Z759824248,-2576096.75
Z4984256705,-2576056.5
PV-007729654303,-2576012.0
PV-008472254400,-2575997.75
PV-008638734156,-2575983.25
Z1534165388,-2575854.75
Z1539795386,-2575850.75
Z7669153343,-2575842.25
PV-007714328460,-2575834.75
PV-004606621347,-2575820.0
Z1700539017,-2575782.0
Z1000341888,-2575734.0
PV-005876182882,-2575664.5
Z7682061689,-2575646.25
PV-005456730788,-2575567.25
PV-008155500737,-2575550.5
PV-008926446962,-2575509.25
PV-004316275313,-2575462.75
PV-006914283278,-2575407.25
PV-008499211343,-2575356.25
PV-007639984377,-2575228.0
PV-009922210473,-2575214.25
Z7740383379,-2575166.0
Z1733413140,-2575089.0
PV-004656982480,-2575028.75
PV-007024288404,-2574951.5
PV-006842625628,-2574950.5
Z1585054230,-2574939.0
PV-004623144226,-2574898.0
PV-006140284283,-2574898.0
PV-006238990348,-2574893.5
PV-007756629206,-2574788.75
PV-004429864735,-2574787.0
PV-004421282081,-2574772.75
PV-007164145023,-2574688.25
PV-009269599706,-2574687.0
PV-008518470609,-2574660.75
Z3824423114,-2574602.75
Z1315403296,-2574568.75
Z1625195235,-2574535.0
PV-007662418388,-2574484.25
PV-007189511092,-2574474.75
PV-009535690898,-2574456.75
PV-008117918601,-2574431.0
PV-005229443476,-2574406.5
Z1700168746,-2574355.75
PV-004364347329,-2574346.0
PV-008146904131,-2574324.75
PV-008927550494,-2574305.75
PV-008323612279,-2574292.25
PV-004597061807,-2574251.5
PV-007563872415,-2574188.0
PV-009184634820,-2574148.5
Z1334417771,-2574113.0
Z4984245106,-2573950.5
PV-007211907310,-2573800.0
PV-005474448740,-2573771.5
PV-007309141789,-2573769.75
Z7599853103,-2573726.75
Z1385632746,-2573704.25
PV-005671040609,-2573619.0
Z4493311429,-2573616.75
PV-005525809944,-2573511.25
PV-008473103738,-2573425.5
PV-009928785943,-2573264.0
Z7578596767,-2573195.5
PV-008652706653,-2573193.75
PV-010087554641,-2573139.5
PV-007432112231,-2573099.25
Z1684474736,-2573082.25
PV-005771469738,-2573081.0
PV-006223500982,-2573067.5
Z1831820563,-2573023.0
Z2197230240,-2572958.5
Z1102744601,-2572948.75
PV-006532190448,-2572932.75
Z1204254170,-2572810.0
PV-007478777850,-2572805.5
PV-008389528976,-2572768.5
PV-007182337366,-2572730.25
Z7706073290,-2572722.5
Z2743743295,-2572701.75
PV-008642098686,-2572699.0
Z4493244943,-2572672.75
Z1119837684,-2572607.75
Z7649342162,-2572604.5
Z1874817457,-2572596.0
Z1280107691,-2572552.5
Z7578604352,-2572468.0
PV-008896629304,-2572428.5
PV-008465045876,-2572428.0
PV-006328961829,-2572424.25
Z1442219761,-2572389.25
PV-007878947255,-2572355.75
PV-006619207611,-2572275.0
Z1532015742,-2572263.0
PV-006775030345,-2572241.25
PV-007529489036,-2572170.75
PV-008319008607,-2572156.75
PV-010081963551,-2572140.5
Z806833688,-2572124.75
PV-008230002316,-2572110.0
Z728355316,-2572088.75
PV-009500829395,-2572039.0
Z1489754275,-2572034.75
PV-008932614313,-2572010.0
PV-007436951362,-2572002.0
PV-009631331343,-2571956.75
PV-007709006181,-2571906.5
PV-006258464242,-2571893.25
PV-007819292206,-2571861.0
Z806835684,-2571838.5
Z1625186771,-2571820.0
PV-008694707658,-2571811.5
PV-009564388475,-2571720.75
PV-007166283421,-2571709.75
PV-007421244975,-2571693.5
Z5278913418,-2571685.25
PV-007633181874,-2571673.75
PV-008247723197,-2571638.25
PV-008823785348,-2571568.75
PV-004993241760,-2571474.5
PV-006331643254,-2571442.25
PV-005642739405,-2571418.25
PV-009113191846,-2571409.0
PV-006778579912,-2571386.25
PV-006639089357,-2571357.0
PV-008734750515,-2571325.5
PV-007775206411,-2571251.75
PV-006799272878,-2571230.0
PV-008923074965,-2571226.75
PV-007151837886,-2571217.0
PV-008244913297,-2571016.0
PV-009184357840,-2570994.0
PV-009302440284,-2570965.75
PV-006158945224,-2570946.5
PV-008108478531,-2570868.75
PV-008229476309,-2570740.75
PV-008991114621,-2570721.75
Z5278797481,-2570540.0
PV-006394312247,-2570511.5
PV-008318882047,-2570494.5
PV-008352057751,-2570463.75
PV-007575586183,-2570450.25
Z1083853674,-2570447.75
PV-007550059209,-2570444.75
PV-005111019138,-2570414.5
PV-009747020711,-2570362.0
Z5278797722,-2570290.75
PV-007293496706,-2570282.5
PV-007197294567,-2570240.75
PV-006864869026,-2570230.0
Z1846701421,-2570195.0
Z1315084695,-2570159.0
PV-005164089322,-2570139.0
PV-008885450010,-2570116.5
Z5278921218,-2570039.5
Z2222654380,-2570036.25
PV-005569656869,-2570006.5
PV-007403123428,-2569924.25
PV-005709309673,-2569865.75
PV-009489421972,-2569860.75
PV-004698394956,-2569811.75
Z5278959750,-2569795.0
Z7587910476,-2569705.75
PV-002583637375,-2569658.25
Z5278778776,-2569609.75
PV-007621220808,-2569552.75
PV-008487817694,-2569517.5
PV-007985311877,-2569484.0
PV-007811355858,-2569445.75
PV-004413305973,-2569428.5
PV-007141622687,-2569224.25
Z2229816412,-2569213.5
PV-005465491189,-2569208.0
Z1901899867,-2569199.75
Z6477808748,-2569159.75
PV-009691744593,-2569140.25
PV-008920662589,-2569038.0
PV-006527265147,-2568991.0
PV-007025619571,-2568939.75
PV-005788154917,-2568833.5
PV-008386316546,-2568794.75
Z1174679171,-2568706.5
PV-008818227322,-2568702.75
Z7707341572,-2568678.75
PV-006115744103,-2568667.25
PV-008479787725,-2568589.75
Z4493284994,-2568579.5
PV-010035002954,-2568543.25
PV-009663263924,-2568520.75
PV-008324113701,-2568516.25
PV-009329961116,-2568448.0
PV-009024741372,-2568445.75
PV-008950936645,-2568272.5
Z2045412147,-2568247.25
Z7655446795,-2568217.0
PV-009191342591,-2568155.75
Z2213538513,-2568152.25
PV-007869210824,-2567973.25
Z4493384819,-2567964.0
Z1929576570,-2567869.5
PV-007999322697,-2567823.25
PV-007050548329,-2567815.0
Z1347931716,-2567789.5
Z7740394787,-2567748.75
PV-005794748744,-2567744.25
PV-009411075668,-2567709.5
PV-010062107939,-2567709.5
PV-006958496597,-2567612.75
PV-007601167272,-2567607.5
Z7740392617,-2567607.25
PV-004357177293,-2567542.0
Z7706074647,-2567506.75
PV-008328473460,-2567497.75
PV-008304374645,-2567448.5
PV-008228955226,-2567401.5
Z1952780967,-2567336.0
Z1559042409,-2567298.75
Z7626985922,-2567272.75
Z7627628211,-2567197.75
Z7593924129,-2567118.25
PV-007687215219,-2566953.25
PV-004795261543,-2566873.75
PV-008983775890,-2566847.75
PV-007010185302,-2566840.0
PV-008868051287,-2566838.5
Z1697866857,-2566832.75
PV-007143262829,-2566822.5
PV-007101855688,-2566705.0
PV-008980199730,-2566649.5
PV-008952382970,-2566626.25
PV-007224451300,-2566388.5
Z1333201348,-2566340.0
PV-006560947681,-2566288.5
PV-009934402056,-2566229.25
Z5278959830,-2566104.25
Z1747768821,-2566065.5
PV-007554477273,-2566045.75
PV-006885527776,-2565992.25
PV-005816702169,-2565980.5
PV-007850558637,-2565979.75
PV-004719808692,-2565938.25
PV-006982921904,-2565876.75
PV-007688321826,-2565866.5
Z1744796509,-2565843.5
PV-007711900067,-2565748.0
Z7734681629,-2565684.75
PV-006496177220,-2565669.75
Z2200457569,-2565669.5
PV-006251858537,-2565662.25
Z7730090197,-2565622.75
PV-002176028199,-2565588.0
Z7740394034,-2565546.75
PV-007878390864,-2565546.25
PV-008054346541,-2565522.25
PV-008564637645,-2565496.75
Z1733417755,-2565463.75
PV-007828943042,-2565458.5
Z1637964453,-2565406.0
Z7599829870,-2565387.0
PV-006488970341,-2565384.5
PV-005908113934,-2565325.25
PV-007188391406,-2565267.75
Z4493383570,-2565264.0
PV-009670566379,-2565253.25
PV-007643455678,-2565232.5
PV-010089265882,-2565209.25
Z7609305819,-2565188.5
PV-008572778983,-2565152.0
PV-004268487257,-2565089.5
PV-008128874792,-2565037.75
PV-006748350586,-2565031.25
PV-005931740868,-2565026.0
PV-009447207327,-2564982.75
PV-009775243296,-2564966.0
PV-008322433095,-2564817.0
PV-007243203142,-2564811.75
PV-008425788874,-2564811.75
PV-007695707002,-2564796.5
PV-008541551672,-2564794.5
Z7598284613,-2564785.75
PV-008695297364,-2564760.5
PV-008831735926,-2564753.25
PV-006955745146,-2564738.25
PV-006763650813,-2564734.25
Z1092252566,-2564703.0
PV-008211402220,-2564691.75
PV-007572410560,-2564687.75
Z3336727382,-2564687.0
Z1148279846,-2564685.25
PV-006783195650,-2564595.25
PV-008109287748,-2564549.5
PV-007015577928,-2564473.0
Z5278871460,-2564468.5
PV-008460222886,-2564445.5
PV-008918410383,-2564292.75
PV-008037924885,-2564286.0
PV-004997979470,-2564248.25
PV-004176323161,-2564219.75
Z2210035299,-2564203.25
PV-009589645587,-2564131.0
Z7580280178,-2564083.0
PV-008561144509,-2564036.75
Z1100163090,-2563809.0
PV-006909304596,-2563776.25
PV-007002319238,-2563776.25
PV-007925629353,-2563755.75
PV-006989270588,-2563703.75
PV-004549453139,-2563693.5
Z1548187339,-2563692.5
PV-007334455250,-2563670.0
Z1697748809,-2563628.75
PV-006663000828,-2563607.5
PV-008225481899,-2563533.75
PV-007652272525,-2563509.0
PV-006320577347,-2563441.0
PV-009791701528,-2563391.75
Z1155211008,-2563389.5
PV-008788443653,-2563363.75
Z1256183586,-2563335.0
PV-007551867776,-2563253.0
PV-007647552833,-2563252.75
PV-009529935547,-2563203.25
PV-008826133317,-2563189.0
PV-007034754451,-2563183.25
Z1442208750,-2563146.75
Z5278774345,-2563084.25
PV-004670899742,-2563079.75
Z7740385588,-2563059.25
PV-007246167416,-2562966.75
PV-006304633323,-2562959.0
PV-006201123816,-2562941.0
PV-005883648731,-2562920.5
Z7731301224,-2562888.5
PV-007740635928,-2562869.75
Z7627100012,-2562863.25
PV-009503813720,-2562848.75
PV-005330365296,-2562836.0
PV-008830574784,-2562813.25
PV-008396333764,-2562798.25
Z7598299676,-2562792.25
PV-004744509348,-2562774.25
PV-005658044472,-2562774.25
PV-008659215903,-2562765.75
PV-007246877273,-2562716.75
Z2207745930,-2562710.0
PV-006883134036,-2562699.25
PV-004528933073,-2562680.75
Z1819836385,-2562579.0
PV-006698515501,-2562481.75
PV-006804259873,-2562466.0
PV-008967204994,-2562454.75
PV-005903034007,-2562364.75
PV-009134149938,-2562293.75
PV-007031532407,-2562249.5
PV-009803101055,-2562190.75
PV-009127124192,-2562163.25
PV-009166046513,-2562160.5
PV-008618201923,-2562141.0
PV-005940778824,-2562113.5
PV-006347502969,-2562093.5
PV-005016403857,-2562057.5
PV-005764846802,-2562025.75
PV-007653007670,-2562010.5
Z7587922542,-2562010.5
Z1616562029,-2562010.25
PV-009439018556,-2561928.75
Z1314811712,-2561864.0
PV-007057072370,-2561857.5
Z2207744715,-2561808.0
Z1698857384,-2561790.75
Z7794876721,-2561744.25
PV-009268470253,-2561727.5
Z7663080822,-2561706.0
PV-009809073473,-2561684.0
PV-009505794133,-2561677.75
PV-005636546322,-2561676.0
PV-002955832299,-2561626.5
PV-008836322713,-2561622.0
Z7740390010,-2561552.0
PV-007405455998,-2561545.0
Z2202396551,-2561538.25
PV-005472149470,-2561504.25
PV-004800649304,-2561492.75
PV-003408841412,-2561490.0
PV-008253880696,-2561472.0
Z1256773822,-2561471.5
Z7587923121,-2561410.75
PV-004671815626,-2561379.0
PV-009778543550,-2561338.5
PV-009158989033,-2561325.5
PV-007057353407,-2561232.5
PV-006897049795,-2561227.75
PV-008485193323,-2561227.75
PV-008751229410,-2561201.25
Z1443003977,-2561164.0
PV-009956639505,-2561154.75
Z1625236805,-2561112.25
Z1177035896,-2561029.0
PV-007759008966,-2561028.0
PV-008673298403,-2560990.5
PV-004762851277,-2560954.25
PV-004786998164,-2560945.5
PV-007396377806,-2560886.0
Z1534158916,-2560855.0
Z2067987120,-2560830.25
PV-007412257810,-2560813.5
PV-007800207615,-2560813.5
PV-008050550836,-2560769.25
PV-007268281156,-2560768.5
PV-008178010626,-2560754.25
PV-008710131652,-2560748.5
