proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-no-extra,Mrv1718010311712322D-1704021543168,0,-10.3,0.000,0.000
7RDY-no-extra,Mrv1718010311712322D-1704021543168,1,-10.3,0.000,0.000
7RDY-no-extra,Mrv1718010311712322D-1704021543168,2,-10.3,0.000,0.000
7RDY-no-extra,Mrv1718010311712322D-1704021543168,3,-10.3,0.000,0.000
7RDY-no-extra,Mrv1718010311712322D-1704021543168,4,-10.3,0.000,0.000
7RDY-no-extra,Mrv1718010311712322D-1704021543168,5,-10.3,0.000,0.000
7RDY-no-extra,Mrv1718010311712322D-1704021543168,6,-10.3,0.000,0.000
7RDY-no-extra,Mrv1718010311712322D-1704021543168,7,-10.3,0.000,0.000
7RDY-no-extra,Mrv1718010311712322D-1704021543168,8,-10.3,0.000,0.000
7RDY-no-extra,Mrv1718010311712322D-1704021543168,9,-10.3,0.000,0.000
7RDY-no-extra,Mrv1718010311712322D-1704021543168,10,-10.3,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,0,-7.0,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,1,-7.0,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,2,-7.0,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,3,-7.0,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,4,-7.0,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,5,-7.0,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,6,-7.0,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,7,-7.0,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,8,-7.0,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,9,-7.0,0.000,0.000
7RDY-zinc,Mrv1718012071713072D,10,-7.0,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,0,-7.2,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,1,-7.2,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,2,-7.2,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,3,-7.2,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,4,-7.2,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,5,-7.2,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,6,-7.1,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,7,-7.1,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,8,-7.2,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,9,-7.2,0.000,0.000
7RDY-no-extra,Mrv1909-01132020202D,10,-7.2,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,0,-9.4,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,1,-9.4,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,2,-9.3,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,3,-9.4,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,4,-9.4,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,5,-9.2,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,6,-9.4,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,7,-9.4,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,8,-9.5,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,9,-9.4,0.000,0.000
7RDY-zinc,Mrv1902-04101915472D,10,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,0,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,1,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,2,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,3,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,4,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,5,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,6,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,7,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,8,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,9,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-01012021252D,10,-10.6,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,0,-9.4,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,1,-9.3,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,2,-9.4,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,3,-9.4,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,4,-9.4,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,5,-9.4,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,6,-9.4,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,7,-9.4,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,8,-9.4,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,9,-9.4,0.000,0.000
7RDY-zinc,Mrv1718010121816052D,10,-9.4,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,0,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,1,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,2,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,3,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,4,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,5,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,6,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,7,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,8,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,9,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-01132020142D,10,-8.5,0.000,0.000
7RDY-no-extra,Mrv1909-01142115062D,0,-8.1,0.000,0.000
7RDY-no-extra,Mrv1909-01142115062D,1,-8.1,0.000,0.000
7RDY-no-extra,Mrv1909-01142115062D,2,-8.1,0.000,0.000
7RDY-no-extra,Mrv1909-01142115062D,3,-8.1,0.000,0.000
7RDY-no-extra,Mrv1909-01142115062D,4,-8.1,0.000,0.000
7RDY-no-extra,Mrv1909-01142115062D,5,-8.1,0.000,0.000
7RDY-no-extra,Mrv1909-01142115062D,6,-8.1,0.000,0.000
7RDY-no-extra,Mrv1909-01142115062D,7,-8.1,0.000,0.000
7RDY-no-extra,Mrv1909-01142115062D,8,-8.1,0.000,0.000
7RDY-no-extra,Mrv1909-01142115062D,9,-8.1,0.000,0.000
