proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-no-extra,Mrv1909-11071900492D,0,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-11071900492D,1,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-11071900492D,2,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-11071900492D,3,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-11071900492D,4,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-11071900492D,5,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-11071900492D,6,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-11071900492D,7,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-11071900492D,8,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-11071900492D,9,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-11071900492D,10,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,0,-8.2,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,1,-8.2,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,2,-8.2,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,3,-8.2,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,4,-8.2,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,5,-8.2,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,6,-8.2,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,7,-8.2,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,8,-8.2,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,9,-8.3,0.000,0.000
7RDY-no-extra,Mrv1909-09102020232D,10,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,0,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,1,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,2,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,3,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,4,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,5,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,6,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,7,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,8,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,9,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-09142019002D,10,-6.2,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,0,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,1,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,2,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,3,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,4,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,5,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,6,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,7,-8.7,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,8,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,9,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-10231920172D,10,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,0,-8.1,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,1,-8.1,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,2,-8.0,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,3,-8.0,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,4,-8.1,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,5,-8.1,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,6,-8.0,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,7,-8.1,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,8,-8.0,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,9,-8.0,0.000,0.000
7RDY-zinc,Mrv1909-07222004522D,10,-8.1,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,0,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,1,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,2,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,3,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,4,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,5,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,6,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,7,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,8,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,9,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-07182216232D,10,-10.2,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,0,-7.5,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,1,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,2,-7.5,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,3,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,4,-7.5,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,5,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,6,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,7,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,8,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,9,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-11101920072D,10,-7.5,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,0,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,1,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,2,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,3,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,4,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,5,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,6,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,7,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,8,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,9,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-10112217372D,10,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,0,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,1,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,2,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,3,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,4,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,5,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,6,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,7,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,8,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,9,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-07021918052D,10,-6.7,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,0,-8.3,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,1,-8.3,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,2,-8.3,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,3,-8.3,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,4,-8.3,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,5,-8.3,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,6,-8.3,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,7,-8.3,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,8,-8.3,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,9,-8.3,0.000,0.000
7RDY-zinc,Mrv1909-09282118022D,10,-8.3,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,0,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,1,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,2,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,3,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,4,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,5,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,6,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,7,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,8,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,9,-10.1,0.000,0.000
7RDY-no-extra,Mrv1909-10112217122D,10,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,0,-10.7,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,1,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,2,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,3,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,4,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,5,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,6,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,7,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,8,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,9,-10.6,0.000,0.000
7RDY-no-extra,Mrv1909-06022118562D,10,-10.7,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,0,-4.8,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,1,-4.8,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,2,-4.8,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,3,-4.8,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,4,-4.8,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,5,-4.8,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,6,-4.8,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,7,-4.8,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,8,-4.8,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,9,-4.7,0.000,0.000
7RDY-zinc,Mrv1909-08061917342D,10,-4.8,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,0,-9.2,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,1,-9.2,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,2,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,3,-9.2,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,4,-9.2,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,5,-9.2,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,6,-9.2,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,7,-9.2,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,8,-9.2,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,9,-9.2,0.000,0.000
7RDY-no-extra,Mrv1909-09122220582D,10,-9.2,0.000,0.000
7RDY-zinc,Mrv1909-05212117512D,0,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-05212117512D,1,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-05212117512D,2,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-05212117512D,3,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-05212117512D,4,-8.5,0.000,0.000
7RDY-zinc,Mrv1909-05212117512D,5,-8.5,0.000,0.000
