proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-no-extra,Mrv1909-05062016152D,0,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05062016152D,1,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05062016152D,2,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05062016152D,3,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05062016152D,4,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05062016152D,5,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-05062016152D,6,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05062016152D,7,-6.7,0.000,0.000
7RDY-no-extra,Mrv1909-05062016152D,8,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05062016152D,9,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05062016152D,10,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,0,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,1,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,2,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,3,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,4,-9.5,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,5,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,6,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,7,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,8,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,9,-9.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914512D-1704021549402,10,-9.6,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,0,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,1,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,2,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,3,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,4,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,5,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,6,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,7,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,8,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,9,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915082D-1704021549534,10,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,0,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,1,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,2,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,3,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,4,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,5,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,6,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,7,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,8,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,9,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915152D,10,-7.9,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,0,-11.5,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,1,-11.5,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,2,-11.5,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,3,-11.5,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,4,-11.5,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,5,-11.5,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,6,-11.5,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,7,-11.5,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,8,-11.5,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,9,-11.5,0.000,0.000
7RDY-no-extra,Mrv1909-03262102402D,10,-11.5,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,0,-8.7,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,1,-8.7,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,2,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,3,-8.7,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,4,-8.7,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,5,-8.7,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,6,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,7,-8.7,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,8,-8.7,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,9,-8.7,0.000,0.000
7RDY-zinc,Mrv1909-05201914362D-1704021549274,10,-8.7,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,0,-9.3,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,1,-9.3,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,2,-9.3,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,3,-9.3,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,4,-9.3,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,5,-9.3,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,6,-9.3,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,7,-9.3,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,8,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,9,-9.4,0.000,0.000
7RDY-no-extra,Mrv1909-05052116242D,10,-9.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,0,-10.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,1,-10.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,2,-10.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,3,-10.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,4,-10.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,5,-10.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,6,-10.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,7,-10.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,8,-10.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,9,-10.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914412D-1704021549322,10,-10.8,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,0,-9.7,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,1,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,2,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,3,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,4,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,5,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,6,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,7,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,8,-9.7,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,9,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915022D-1704021549486,10,-9.7,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,0,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,1,-8.9,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,2,-10.0,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,3,-8.9,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,4,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,5,-9.9,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,6,-8.8,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,7,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,8,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,9,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-05201914272D-1704021549168,10,-8.6,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,0,-6.4,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,1,-6.4,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,2,-6.4,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,3,-6.4,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,4,-6.4,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,5,-6.4,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,6,-6.4,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,7,-6.4,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,8,-6.4,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,9,-6.4,0.000,0.000
7RDY-zinc,Mrv1909-03072017142D,10,-6.4,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,0,-13.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,1,-13.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,2,-13.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,3,-13.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,4,-13.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,5,-13.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,6,-13.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,7,-13.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,8,-13.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,9,-13.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D-1704021549218,10,-13.8,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,0,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,1,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,2,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,3,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,4,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,5,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,6,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,7,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,8,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,9,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05112117412D,10,-12.2,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,0,-11.0,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,1,-11.0,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,2,-11.0,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,3,-11.0,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,4,-11.0,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,5,-11.0,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,6,-11.0,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,7,-10.9,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,8,-11.0,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,9,-10.9,0.000,0.000
7RDY-zinc,Mrv1909-05102022362D,10,-11.0,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,0,-8.6,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,1,-8.6,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,2,-8.6,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,3,-8.6,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,4,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,5,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,6,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,7,-8.6,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,8,-8.6,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,9,-8.6,0.000,0.000
7RDY-no-extra,Mrv1909-04272116332D,10,-8.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,0,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,1,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,2,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,3,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,4,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,5,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,6,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,7,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,8,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,9,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05201914252D,10,-8.8,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,0,-11.3,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,1,-11.3,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,2,-11.4,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,3,-11.4,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,4,-11.4,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,5,-11.4,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,6,-11.4,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,7,-11.3,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,8,-11.3,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,9,-11.4,0.000,0.000
7RDY-no-extra,Mrv1909-05102100372D,10,-11.3,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,0,-11.4,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,1,-11.4,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,2,-11.4,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,3,-11.4,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,4,-11.4,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,5,-11.4,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,6,-11.4,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,7,-11.4,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,8,-11.4,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,9,-11.4,0.000,0.000
7RDY-zinc,Mrv1909-05201915322D-1704021549663,10,-11.4,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,0,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,1,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,2,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,3,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,4,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,5,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,6,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,7,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,8,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,9,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-05201915262D-1704021549634,10,-7.3,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,0,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,1,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,2,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,3,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,4,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,5,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,6,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,7,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,8,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,9,-8.2,0.000,0.000
7RDY-zinc,Mrv1909-04122120092D,10,-8.2,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,0,-10.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,1,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,2,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,3,-10.0,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,4,-10.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,5,-10.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,6,-10.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,7,-10.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,8,-9.9,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,9,-10.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201915082D,10,-10.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,0,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,1,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,2,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,3,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,4,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,5,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,6,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,7,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,8,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,9,-6.6,0.000,0.000
7RDY-no-extra,Mrv1909-05201914312D,10,-6.6,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,0,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,1,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,2,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,3,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,4,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,5,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,6,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,7,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,8,-10.2,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,9,-10.1,0.000,0.000
7RDY-zinc,Mrv1909-05201915062D-1704021549519,10,-10.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201914322D,0,-7.0,0.000,0.000
7RDY-no-extra,Mrv1909-05201914322D,1,-7.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201914322D,2,-7.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201914322D,3,-7.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201914322D,4,-7.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201914322D,5,-7.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201914322D,6,-7.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201914322D,7,-7.1,0.000,0.000
7RDY-no-extra,Mrv1909-05201914322D,8,-7.0,0.000,0.000
7RDY-no-extra,Mrv1909-05201914322D,9,-7.0,0.000,0.000
