proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-no-extra,Mrv1909-12271913462D,0,-5.6,0.000,0.000
7RDY-no-extra,Mrv1909-12271913462D,1,-5.5,0.000,0.000
7RDY-no-extra,Mrv1909-12271913462D,2,-5.5,0.000,0.000
7RDY-no-extra,Mrv1909-12271913462D,3,-5.0,0.000,0.000
7RDY-no-extra,Mrv1909-12271913462D,4,-5.0,0.000,0.000
7RDY-no-extra,Mrv1909-12271913462D,5,-5.6,0.000,0.000
7RDY-no-extra,Mrv1909-12271913462D,6,-5.5,0.000,0.000
7RDY-no-extra,Mrv1909-12271913462D,7,-5.0,0.000,0.000
7RDY-no-extra,Mrv1909-12271913462D,8,-5.5,0.000,0.000
7RDY-no-extra,Mrv1909-12271913462D,9,-5.5,0.000,0.000
7RDY-no-extra,Mrv1909-12271913462D,10,-5.6,0.000,0.000
7RDY-no-extra,NFG,0,-9.2,0.000,0.000
7RDY-no-extra,NFG,1,-9.1,0.000,0.000
7RDY-no-extra,NFG,2,-9.1,0.000,0.000
7RDY-no-extra,NFG,3,-9.1,0.000,0.000
7RDY-no-extra,NFG,4,-9.2,0.000,0.000
7RDY-no-extra,NFG,5,-9.1,0.000,0.000
7RDY-no-extra,NFG,6,-9.1,0.000,0.000
7RDY-no-extra,NFG,7,-9.2,0.000,0.000
7RDY-no-extra,NFG,8,-9.1,0.000,0.000
7RDY-no-extra,NFG,9,-9.1,0.000,0.000
7RDY-no-extra,NFG,10,-9.2,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,0,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,1,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,2,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,3,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,4,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,5,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,6,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,7,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,8,-7.5,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,9,-7.6,0.000,0.000
7RDY-no-extra,Mrv1909-12152018172D-1704021550272,10,-7.6,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,0,-12.7,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,1,-12.7,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,2,-12.7,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,3,-12.7,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,4,-12.7,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,5,-12.7,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,6,-12.7,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,7,-12.7,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,8,-12.7,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,9,-12.7,0.000,0.000
7RDY-zinc,Mrv1909-12232016202D,10,-12.7,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,0,-6.9,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,1,-6.9,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,2,-6.9,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,3,-7.0,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,4,-6.9,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,5,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,6,-7.3,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,7,-7.2,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,8,-7.2,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,9,-6.9,0.000,0.000
7RDY-no-extra,Mrv1909-12161923372D,10,-6.9,0.000,0.000
