proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-no-extra,988-1704021537243,0,-7.5,0.000,0.000
7RDY-no-extra,988-1704021537243,1,-7.5,0.000,0.000
7RDY-no-extra,988-1704021537243,2,-7.5,0.000,0.000
7RDY-no-extra,988-1704021537243,3,-7.5,0.000,0.000
7RDY-no-extra,988-1704021537243,4,-7.5,0.000,0.000
7RDY-no-extra,988-1704021537243,5,-7.5,0.000,0.000
7RDY-no-extra,988-1704021537243,6,-7.5,0.000,0.000
7RDY-no-extra,988-1704021537243,7,-7.5,0.000,0.000
7RDY-no-extra,988-1704021537243,8,-7.5,0.000,0.000
7RDY-no-extra,988-1704021537243,9,-7.5,0.000,0.000
7RDY-no-extra,988-1704021537243,10,-7.5,0.000,0.000
7RDY-zinc,782,0,-7.9,0.000,0.000
7RDY-zinc,782,1,-7.9,0.000,0.000
7RDY-zinc,782,2,-7.9,0.000,0.000
7RDY-zinc,782,3,-7.9,0.000,0.000
7RDY-zinc,782,4,-7.9,0.000,0.000
7RDY-zinc,782,5,-7.9,0.000,0.000
7RDY-zinc,782,6,-7.9,0.000,0.000
7RDY-zinc,782,7,-7.9,0.000,0.000
7RDY-zinc,782,8,-7.9,0.000,0.000
7RDY-zinc,782,9,-7.9,0.000,0.000
7RDY-zinc,782,10,-7.9,0.000,0.000
7RDY-no-extra,BI9,0,-9.8,0.000,0.000
7RDY-no-extra,BI9,1,-9.9,0.000,0.000
7RDY-no-extra,BI9,2,-9.9,0.000,0.000
7RDY-no-extra,BI9,3,-9.9,0.000,0.000
7RDY-no-extra,BI9,4,-9.8,0.000,0.000
7RDY-no-extra,BI9,5,-9.9,0.000,0.000
7RDY-no-extra,BI9,6,-9.9,0.000,0.000
7RDY-no-extra,BI9,7,-9.9,0.000,0.000
7RDY-no-extra,BI9,8,-9.9,0.000,0.000
7RDY-no-extra,BI9,9,-9.9,0.000,0.000
7RDY-no-extra,BI9,10,-9.8,0.000,0.000
