proteinID,ligandID,runID,affinity,rmsdLB,rmsdUB
7RDY-zinc,Mrv0541-02231215342D,0,-8.4,0.000,0.000
7RDY-zinc,Mrv0541-02231215342D,1,-8.4,0.000,0.000
7RDY-zinc,Mrv0541-02231215342D,2,-8.4,0.000,0.000
7RDY-zinc,Mrv0541-02231215342D,3,-8.4,0.000,0.000
7RDY-zinc,Mrv0541-02231215342D,4,-8.4,0.000,0.000
7RDY-zinc,Mrv0541-02231215342D,5,-8.4,0.000,0.000
7RDY-zinc,Mrv0541-02231215342D,6,-8.4,0.000,0.000
7RDY-zinc,Mrv0541-02231215342D,7,-8.4,0.000,0.000
7RDY-zinc,Mrv0541-02231215342D,8,-8.4,0.000,0.000
7RDY-zinc,Mrv0541-02231215342D,9,-8.4,0.000,0.000
7RDY-zinc,Mrv0541-02231215342D,10,-8.4,0.000,0.000
7RDY-zinc,L5G,0,-10.0,0.000,0.000
7RDY-zinc,L5G,1,-10.0,0.000,0.000
7RDY-zinc,L5G,2,-10.2,0.000,0.000
7RDY-zinc,L5G,3,-10.0,0.000,0.000
7RDY-zinc,L5G,4,-10.0,0.000,0.000
7RDY-zinc,L5G,5,-10.1,0.000,0.000
7RDY-zinc,L5G,6,-10.1,0.000,0.000
7RDY-zinc,L5G,7,-10.2,0.000,0.000
7RDY-zinc,L5G,8,-10.1,0.000,0.000
7RDY-zinc,L5G,9,-10.1,0.000,0.000
7RDY-zinc,L5G,10,-10.0,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,0,-5.7,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,1,-5.8,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,2,-5.7,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,3,-5.7,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,4,-5.8,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,5,-5.7,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,6,-5.7,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,7,-5.7,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,8,-5.7,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,9,-5.7,0.000,0.000
7RDY-zinc,Mrv0541-02231216162D-1704021538210,10,-5.7,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,0,-14.8,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,1,-13.6,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,2,-14.5,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,3,-13.5,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,4,-14.8,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,5,-14.8,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,6,-14.8,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,7,-14.0,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,8,-14.7,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,9,-14.7,0.000,0.000
7RDY-zinc,Mrv0541-02231214552D,10,-14.8,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,0,-6.1,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,1,-6.2,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,2,-6.2,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,3,-6.1,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,4,-6.2,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,5,-6.1,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,6,-6.2,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,7,-6.2,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,8,-6.2,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,9,-6.2,0.000,0.000
7RDY-no-extra,Mrv0541-02231216202D,10,-6.1,0.000,0.000
7RDY-no-extra,Mrv0541-02231215392D-1704021537225,0,-4.7,0.000,0.000
7RDY-no-extra,Mrv0541-02231215392D-1704021537225,1,-4.7,0.000,0.000
7RDY-no-extra,Mrv0541-02231215392D-1704021537225,2,-4.7,0.000,0.000
7RDY-no-extra,Mrv0541-02231215392D-1704021537225,3,-4.7,0.000,0.000
7RDY-no-extra,Mrv0541-02231215392D-1704021537225,4,-4.7,0.000,0.000
7RDY-no-extra,Mrv0541-02231215392D-1704021537225,5,-4.7,0.000,0.000
7RDY-no-extra,Mrv0541-02231215392D-1704021537225,6,-4.7,0.000,0.000
7RDY-no-extra,Mrv0541-02231215392D-1704021537225,7,-4.7,0.000,0.000
